date,我武生物,博腾股份,溢多利,九强生物,金石亚药,广生堂,美康生物,山河药辅,迈克生物,万孚生物,赛升药业,富祥药业,海顺新材,新光药业,陇神戎发,贝达药业,兴齐眼药,赛托生物,海辰药业,康泰生物,普利制药,同和药业,凯普生物,透景生命,海特生物,艾德生物,天宇股份,九典制药,一品红,中国医药,华润双鹤,人福医药,ST金花,同仁堂,太极集团,天坛生物,中牧股份,复星医药,生物股份,西藏药业,浙江医药,太龙药业,圣济堂,中恒集团,海正药业,恒瑞医药,羚锐制药,安迪苏,中新药业,白云山,亚宝药业,健康元,ST金泰,现代制药,昆药集团,片仔癀,千金药业,天药股份,联环药业,ST康美,华海药业,*ST交昂,天士力,康缘药业,济川药业,*ST中珠,康恩贝,益佰制药,神奇制药,哈药股份,*ST目药,江中药业,莱美药业,安科生物,沪深300能源(一级行业)指数,沪深300价值指数,中证可选消费指数,沪深300地产指数,全指可选,寿仙谷,大理药业,正川股份,方盛制药,康惠制药,莎普爱思,济民制药,奥翔药业,威尔药业,辰欣药业,基蛋生物,九洲药业,司太立,美诺华,普莱柯,珍宝岛,康辰药业,安图生物,灵康药业,卫信康,健友股份,海利生物,诚意药业,步长制药,南卫股份,北陆药业,红日药业,上海凯宝,康芝药业,吉药控股,华仁药业,向日葵,瑞普生物,智飞生物,沃森生物,上证民营企业红利指数,广誉远,*ST辅仁,鲁抗医药,华北制药,海欣股份,通化东宝,仟源医药,常山药业,尔康制药,利德曼,博雅生物,香雪制药,振东制药,佐力药业,福安药业,翰宇药业,舒泰神,金城医药
2020-02-25,-12.433609109092009,34.70059089090799,16.843790890907997,21.722290890907992,1.846290890907993,7.897090890907991,5.072290890907995,-5.3853091090920095,8.575190890907992,9.762290890907991,10.26999089090799,23.67609089090799,3.9128908909079883,1.7785908909079913,6.337590890907994,3.0317908909079927,-8.724209109092008,-8.434609109092008,-10.118609109092008,7.6776908909079875,-10.61600910909201,1.3204908909079895,5.552190890907991,5.642590890907994,-2.059709109092012,2.5365908909079904,2.8037908909079916,3.5883908909079882,-1.1051091090920115,13.883890890907987,0.6959908909079907,-8.921109109092008,4.220190890907989,-6.11380910909201,-5.0698091090920085,15.266590890907988,-0.23980910909200936,2.72379089090799,11.490390890907989,-7.7688091090920075,4.89499089090799,26.751990890907997,-3.829409109092005,-3.755509109092009,41.443490890907995,-6.661709109092008,-13.461009109092009,-10.83500910909201,-6.533309109092008,-8.31280910909201,2.6665908909079907,4.4136908909079935,-10.806109109092006,4.759190890907994,-0.1656091090920091,-4.732609109092008,0.6738908909079901,18.501690890907994,57.511890890908,-13.19630910909201,17.658190890907996,-20.85690910909201,-3.701109109092009,-9.007109109092012,-3.295709109092009,7.264990890907987,-1.3122091090920112,3.52869089090799,2.759090890907991,24.968190890907998,-4.644809109092005,-1.9782091090920104,-8.453609109092008,-1.4427091090920081,-14.00412610909201,-11.46200810909201,-5.640562109092009,-10.41963610909201,-4.59788510909201,-7.384709109092009,-11.557309109092008,6.139690890907986,-10.914909109092008,1.2421908909079908,2.536790890907988,-4.0507091090920095,8.18929089090799,-8.906709109092011,-8.237509109092011,38.02869089090799,24.675290890907988,12.870190890907992,-5.76770910909201,-3.791409109092008,2.6530908909079924,-1.4000091090920077,5.9491908909079925,8.902090890907996,-11.19200910909201,-0.0843091090920074,4.846790890907995,0.7136908909079878,4.187590890907992,45.766790890908,8.548390890907989,32.37099089090799,10.507290890907989,20.308790890907993,11.09519089090799,6.064290890907991,-3.5100091090920076,-4.811409109092011,0.7651908909079892,-1.947609109092006,-7.85451810909201,-12.988709109092007,-11.015909109092009,47.845790890907985,-8.82590910909201,-5.87480910909201,-5.227309109092008,-5.130409109092011,-4.705309109092008,0.22359089090799045,1.188290890907994,19.810590890907992,9.537590890907989,5.664690890907995,3.0364908909079906,2.8750908909079933,15.754190890907992,15.698690890907988,1.4160908909079906
2020-02-26,-9.652487385599876,51.46011261440013,16.821312614400128,18.714612614400128,-6.568687385599878,10.903512614400125,3.735012614400126,-2.600287385599878,0.3535126144001226,1.710412614400123,2.7429126144001224,21.61111261440012,15.02881261440012,0.5174126144001239,5.4874126144001245,4.872112614400123,2.505212614400122,-6.637887385599878,-7.098187385599877,17.106612614400117,-8.90428738559988,10.854512614400123,3.122712614400125,6.793112614400126,-8.957287385599882,2.303312614400124,4.567712614400124,0.5516126144001212,-2.1975873855998795,10.825112614400119,-3.379587385599877,-7.313287385599876,3.422012614400123,-3.6294873855998784,-1.032287385599878,10.89011261440012,4.48421261440012,1.7255126144001207,10.83731261440012,-9.076287385599876,-2.258787385599877,16.050512614400123,1.1827126144001254,-1.1515873855998777,29.222612614400127,-3.7936873855998776,-10.089287385599876,-6.463587385599876,-8.298087385599878,-8.481887385599878,2.098812614400123,5.291912614400125,-7.291487385599875,-3.2422873855998753,-4.380187385599877,-5.584387385599877,0.6567126144001203,14.774012614400121,42.570812614400126,-10.184887385599877,14.14461261440012,-20.089487385599874,-4.582087385599877,-9.83508738559988,-7.5589873855998775,9.882412614400122,-4.50108738559988,0.01491261440012201,-6.146487385599876,16.242012614400124,-3.822487385599874,-5.211487385599879,-9.336087385599878,1.3927126144001232,-7.131658385599877,-4.014658385599875,0.2153246144001233,0.17259561440012128,1.0090036144001224,-6.741387385599879,-11.32468738559988,0.8600126144001186,-11.903887385599875,0.42231261440012213,-0.20658738559987944,1.5194126144001219,6.735412614400122,-8.560487385599878,-13.86048738559988,38.76351261440012,22.868512614400125,17.127412614400125,-4.191387385599876,1.5562126144001223,-1.3338873855998743,-1.2111873855998767,3.059212614400124,4.470712614400127,-11.965487385599877,0.1363126144001252,2.3304126144001245,-4.247787385599878,3.360012614400124,35.77691261440012,1.665512614400121,23.926512614400117,1.3301126144001203,9.239012614400123,9.321312614400123,4.105912614400122,1.5035126144001234,-1.3110873855998775,-4.758187385599879,-1.8566873855998751,-0.7195083855998785,-11.447487385599878,-7.610487385599878,36.80661261440012,-6.97728738559988,-1.9924873855998775,-3.7520873855998773,-8.488287385599879,-2.983087385599878,-6.178187385599877,3.8728126144001247,16.226012614400123,-1.420087385599881,3.2421126144001238,2.0872126144001224,-1.8332873855998755,10.178612614400121,12.35851261440012,3.2943126144001216
2020-02-27,-8.8684424178869,45.94745758211311,15.235957582113107,19.3862575821131,-4.306342417886897,8.727957582113106,2.447157582113105,-3.377842417886898,4.204957582113103,5.326657582113102,6.2860575821131,21.4246575821131,9.1659575821131,0.837257582113103,10.861857582113107,10.015257582113104,1.4471575821131029,-8.2829424178869,-7.8665424178868975,11.3385575821131,-4.031742417886899,8.455257582113099,4.772657582113101,7.856657582113103,0.8117575821131016,-0.07724241788689601,0.09755758211310428,3.3016575821131005,-3.4516424178869,9.981157582113099,-2.3253424178868976,-6.023742417886897,2.3786575821131017,-4.959542417886898,5.094457582113103,12.960257582113098,5.7977575821131015,2.6221575821131005,8.5008575821131,-4.953942417886895,2.912357582113102,14.921857582113105,-0.8319424178868939,-0.7739424178868985,27.571957582113107,-5.148542417886899,-11.847542417886896,-6.658242417886896,-7.028542417886896,-5.716542417886898,3.852257582113102,9.922457582113104,-8.869942417886895,-0.2312424178868957,-3.2811424178868975,-4.888542417886896,0.34685758211310014,9.610357582113103,20.621557582113102,-10.670442417886898,17.357557582113103,-12.284142417886901,-3.779342417886898,-9.929042417886901,-9.130442417886897,12.0011575821131,-1.886242417886899,2.7073575821131017,-5.329742417886897,17.043057582113107,-6.8277424178868955,-3.423642417886899,-9.174842417886898,1.1276575821131027,-9.5271104178869,-5.9924374178868955,-2.064357417886898,-5.1596594178869,-1.161880417886898,-8.294542417886898,-7.020942417886896,0.16795758211309897,-10.736342417886897,0.22935758211310198,3.038857582113102,-2.171642417886897,1.9487575821131013,-7.3888424178869,-9.395742417886899,41.0296575821131,22.725657582113104,17.555957582113102,-1.1766424178868966,0.9113575821131024,1.397757582113105,-2.187942417886897,5.688457582113102,5.906657582113106,-10.858942417886897,0.4322575821131034,-1.1899424178868954,-1.898442417886899,3.491957582113103,33.856057582113095,8.6923575821131,21.3632575821131,1.1961575821131007,14.322857582113102,8.7594575821131,6.364557582113102,1.6026575821131042,-1.815942417886899,-3.942642417886899,-0.33004241788689453,-3.3067844178868997,-8.794442417886893,-8.124042417886896,16.719557582113104,0.08535758211310318,-5.603242417886898,-3.937742417886897,-5.211942417886899,-1.766242417886898,-5.210942417886898,4.3132575821131045,16.217557582113102,-4.940542417886901,6.076557582113103,2.5288575821131025,-0.8922424178868962,11.753657582113103,10.1676575821131,1.250557582113101
2020-02-28,-10.875473717716284,50.34982628228371,19.52442628228372,22.255426282283715,-9.345873717716284,15.624526282283718,13.04912628228372,-3.1952737177162853,3.3518262822837164,7.072026282283716,2.074526282283716,19.808526282283715,17.43592628228371,-0.23757371771628155,5.722226282283718,10.861926282283717,-3.4350737177162833,-6.158273717716283,-5.722973717716284,10.364326282283713,-4.493373717716285,5.203226282283714,5.727326282283718,6.635726282283717,16.756226282283713,-0.17467371771628248,-0.5344737177162828,1.023126282283713,0.264626282283714,11.537126282283714,-2.0286737177162832,-4.713373717716282,0.6404262822837146,-4.842573717716286,5.875226282283716,11.300726282283712,7.026326282283716,2.9519262822837127,8.350226282283714,-5.531073717716284,1.2542262822837165,9.337826282283716,-0.7165737177162816,-2.564573717716284,29.356826282283716,-4.886773717716284,-10.227573717716282,-7.200773717716282,-6.672073717716282,-10.173673717716284,2.658026282283716,10.796026282283716,-6.134073717716283,-2.0522737177162824,-5.998673717716284,-6.638873717716285,-1.7614737177162876,11.007026282283714,10.718626282283719,-7.176473717716287,19.719426282283717,-5.268973717716283,-2.3640737177162845,-12.193573717716287,-11.189073717716285,18.702826282283716,-1.0243737177162848,-2.3854737177162875,-12.314973717716283,15.365626282283715,-7.971073717716282,-3.9231737177162858,-5.223673717716284,-7.388073717716283,-8.500022717716284,-4.474199717716283,-1.0967707177162833,-0.7791967177162857,-0.6928237177162846,-10.951373717716285,-6.495773717716284,2.0344262822837127,-11.640473717716285,-0.9608737177162843,-4.855873717716285,-1.796673717716284,4.741026282283714,-7.104173717716285,-6.396073717716285,37.74322628228372,25.63942628228372,17.524226282283713,2.805326282283717,3.4070262822837156,1.324626282283719,-2.5761737177162836,5.641726282283718,4.68822628228372,-11.488873717716283,1.2126262822837197,-7.107073717716283,0.03412628228371717,3.039826282283717,35.10492628228372,8.436326282283716,16.637026282283713,-8.865773717716284,17.026726282283715,8.332426282283716,14.054626282283715,0.7971262822837164,-0.013873717716286205,0.7441262822837151,1.942426282283718,-3.0224097177162847,-4.5023737177162815,-5.875273717716285,9.442926282283718,0.18592628228371888,-3.9387737177162845,-5.6763737177162845,-2.699973717716285,-4.315373717716286,-1.4264737177162834,-2.537473717716282,15.863726282283716,-14.789573717716287,2.6939262822837167,1.3495262822837166,-1.5661737177162824,13.486326282283713,12.929726282283712,0.3308262822837149
2020-03-02,-3.958182944389595,29.647717055610407,24.455217055610404,28.39031705561041,-13.918982944389596,17.783317055610414,-4.006382944389593,3.8167170556104053,-7.348082944389594,8.115617055610405,1.963617055610404,26.94381705561041,27.7694170556104,4.625317055610408,13.940717055610412,15.37491705561041,11.315217055610404,0.8892170556104071,-8.392282944389594,11.564017055610403,-0.9833829443895978,8.110717055610403,-2.5342829443895942,-4.123682944389595,31.4964170556104,5.519017055610406,8.789717055610407,-12.228582944389595,-3.086282944389597,-1.7236829443895962,-7.395682944389595,-0.1224829443895934,8.299117055610404,-11.873482944389593,-4.739482944389595,7.830917055610405,14.691217055610405,2.338017055610404,11.878617055610405,1.4668170556104063,4.647417055610405,-4.840982944389591,6.631417055610408,3.873417055610405,15.810317055610406,-5.932082944389595,-4.028382944389594,1.0550170556104068,-1.752182944389594,-12.230882944389593,5.1476170556104055,19.679517055610408,-4.091582944389593,-15.123682944389593,0.9474170556104062,-1.5321829443895938,4.756317055610407,-1.9788829443895946,-4.700382944389593,-6.229082944389595,22.51641705561041,-1.2451829443895939,-3.5514829443895946,-6.157782944389597,-7.548782944389594,9.700917055610404,1.8474170556104061,-10.725682944389595,-25.3269829443896,1.536617055610412,-0.4057829443895907,-9.240882944389597,-2.0150829443895937,-5.9453829443895945,-3.1981419443895946,1.1427570556104063,5.361461055610405,7.900861055610404,6.3135570556104055,-3.9744829443895946,0.7557170556104091,9.384217055610401,-4.387182944389595,3.9096170556104064,2.5352170556104068,-3.756882944389595,12.006717055610405,0.6680170556104046,1.2448170556104052,41.54431705561041,14.341017055610406,22.667417055610407,11.849117055610407,11.889217055610404,-11.365182944389593,2.889517055610407,-5.887082944389594,-9.237382944389593,-4.237582944389594,5.759517055610407,0.1090170556104062,-2.0111829443895965,10.198417055610408,24.251417055610403,18.150417055610408,2.750417055610403,-21.75978294438959,2.763517055610406,-5.357082944389594,8.029017055610405,8.502917055610409,4.639517055610403,-1.2058829443895944,8.815817055610408,4.132451055610406,2.27661705561041,-6.483382944389593,-5.473182944389594,-12.001782944389594,0.08811705561040295,1.6598170556104068,-10.437882944389598,3.939417055610405,3.061717055610405,4.055317055610409,19.750717055610405,-27.73848294438959,-3.2031829443895927,7.724817055610406,1.921017055610409,-1.8730829443895947,0.14021705561040748,6.826917055610405
2020-03-03,-3.5271103627131155,23.595389637286885,12.668689637286889,22.738489637286886,-12.181010362713117,7.290189637286887,-12.131910362713112,3.3565896372868864,1.7155896372868877,20.157089637286884,-3.269610362713114,33.69068963728689,25.747489637286883,0.18638963728688784,5.430489637286888,15.65628963728689,15.361389637286884,-5.543710362713114,-4.320110362713114,9.683889637286885,-3.359310362713117,-0.5033103627131164,1.1440896372868898,-1.6381103627131133,39.25398963728688,8.862789637286888,12.474789637286888,-14.851910362713115,1.457289637286884,-3.931910362713114,-8.026510362713113,-2.6707103627131126,4.452589637286887,-10.130910362713115,-2.1338103627131133,10.970489637286883,22.081489637286886,-2.487110362713116,4.8701896372868845,-4.321010362713114,4.836189637286887,-12.364910362713115,-2.831010362713114,-1.5935103627131135,17.06818963728689,-3.092010362713114,-10.811410362713113,2.4337896372868872,-5.043410362713114,-8.924610362713114,1.9774896372868866,19.647589637286888,-0.15081036271311388,-12.175710362713115,1.1881896372868872,-0.8656103627131138,-0.16941036271311427,-4.605010362713116,-7.757710362713112,-8.305910362713114,18.004189637286885,-9.253110362713112,-3.6100103627131146,-8.221510362713115,-7.250010362713115,6.4080896372868885,0.6609896372868844,-11.981210362713115,-21.042510362713116,-7.241010362713114,-4.575510362713111,-8.710710362713113,-7.003710362713114,-6.1482103627131135,-2.8050633627131147,-0.6183673627131128,3.2006706372868865,5.889986637286885,5.813000637286887,-1.4655103627131156,-6.352610362713113,4.373489637286886,-4.159410362713114,0.7530896372868865,1.2450896372868874,-6.293110362713114,9.001289637286883,-4.585410362713114,0.07308963728688608,41.783689637286884,8.17518963728689,15.562289637286886,13.553189637286884,24.302289637286886,-18.144210362713114,-0.8674103627131133,5.509789637286886,-4.115310362713114,-7.769410362713113,-0.7031103627131108,-3.5971103627131136,-3.006310362713114,7.327489637286885,17.31118963728689,7.377989637286887,-4.231110362713117,-18.61671036271311,-0.39321036271311227,-12.525810362713113,4.777189637286885,10.157189637286887,4.044189637286885,-1.904110362713114,0.2919896372868873,2.9813356372868864,-3.5104103627131122,-10.456810362713114,-11.130610362713114,-7.691110362713116,-8.540110362713115,4.551589637286886,-11.442210362713116,-0.9435103627131158,-2.2131103627131132,1.5036896372868886,20.91378963728689,-25.548910362713112,-4.110510362713114,2.9296896372868875,-1.2119103627131111,-5.973510362713114,-7.118210362713115,1.8248896372868857
2020-03-04,0.44637871231479265,8.724078712314796,2.3590787123147967,22.16507871231479,-14.240021287685208,2.849778712314798,-10.175221287685206,4.231078712314794,0.00947871231479569,14.096878712314794,-0.9898212876852068,33.07937871231479,24.577978712314792,-2.878721287685204,3.0554787123147955,16.0156787123148,20.18387871231479,-3.3226212876852057,-5.947921287685206,17.01267871231479,4.230378712314792,0.5121787123147912,-6.270521287685204,-0.15822128768520693,50.09107871231479,14.780678712314797,17.146178712314796,-14.665921287685206,6.412078712314791,-7.237721287685206,-9.802021287685204,-9.049821287685205,1.038178712314794,-10.447421287685206,-4.739621287685206,7.44547871231479,28.537078712314795,0.7105787123147929,4.854578712314794,-1.8607212876852053,11.413078712314793,-20.311121287685204,-2.911521287685206,-4.299721287685206,8.738978712314793,-1.2856212876852064,-10.209021287685205,9.775278712314796,-6.147021287685205,-10.423321287685207,-1.9947212876852056,21.183678712314794,6.558678712314796,-15.875421287685207,-4.943021287685205,-6.8544212876852075,-5.326421287685207,-11.491521287685206,-18.257021287685205,-5.1624212876852065,12.218078712314796,-11.108621287685207,-9.329221287685208,-12.129321287685208,-10.828121287685207,2.6102787123147944,-5.747121287685205,-13.533621287685207,-20.667121287685205,-14.673521287685203,-4.571021287685203,-8.888221287685205,-10.571221287685205,-9.827521287685206,2.0282797123147924,4.733628712314796,6.116471712314795,13.986522712314795,8.530030712314794,-2.7035212876852084,-7.339121287685205,7.176878712314794,-6.742721287685205,0.36637871231479435,1.681678712314796,-0.06622128768520602,1.171978712314795,-3.350421287685207,-4.036021287685206,37.852978712314794,2.007478712314797,14.952878712314797,11.677378712314795,21.883678712314794,-16.775821287685204,3.0272787123147946,4.468678712314794,-2.7753212876852067,-8.755521287685205,4.827678712314795,2.550378712314795,-7.828721287685206,8.691278712314793,6.824078712314796,8.666578712314795,-10.602721287685208,-16.953621287685205,-8.460821287685203,-18.116721287685206,-0.8179212876852047,13.930578712314796,4.808778712314792,-1.4974212876852055,3.4936787123147957,6.797389712314794,-3.148321287685203,-10.716521287685206,-20.163821287685206,-10.594521287685208,-9.949621287685206,-0.0772212876852057,-13.508421287685211,-1.2579212876852062,-9.192221287685205,-0.31622128768520397,14.903478712314795,-21.870221287685204,-10.850721287685207,-3.371121287685204,-4.881221287685205,-3.747521287685206,-14.803221287685206,4.095078712314794
2020-03-05,6.046237764351375,-0.18986223564861948,-7.401362235648624,21.175037764351377,-17.268762235648627,-1.4420622356486226,-9.943362235648625,2.4140377643513764,-1.5287622356486215,17.503437764351375,-1.7824622356486233,24.91813776435137,15.649637764351368,-3.946362235648622,3.290737764351378,14.734337764351377,29.539837764351375,-12.300262235648624,-5.131662235648625,13.075437764351374,9.183237764351375,-0.41386223564862834,-8.314862235648622,5.080737764351378,55.510637764351365,14.80423776435138,20.34943776435138,-11.313162235648626,6.0414377643513735,-13.010562235648626,-8.590662235648622,-18.038962235648626,0.33573776435137637,-9.148862235648625,-6.608162235648623,-2.363262235648627,23.86483776435138,2.3120377643513743,4.476937764351375,0.49253776435137653,12.400837764351376,-29.428462235648624,-4.022962235648624,-3.6561622356486234,-1.9817622356486213,2.095937764351376,-7.474162235648625,8.517737764351377,-6.992362235648623,-12.171062235648625,-4.671162235648624,17.922237764351376,7.048937764351377,-14.381962235648624,-6.232762235648623,-2.737162235648624,-13.944162235648626,-16.305562235648626,-25.192362235648623,-3.9716622356486244,4.542337764351379,-9.690062235648625,-7.301762235648624,-10.739262235648624,-12.210862235648623,-5.616362235648623,-12.528262235648622,-12.278262235648626,-19.20376223564862,-24.40666223564862,-4.055962235648622,-7.228762235648623,-7.481462235648624,-13.510162235648625,2.8600857643513757,5.862319764351377,6.740502764351377,13.805668764351374,8.657450764351378,-3.537762235648626,-6.816362235648624,6.972337764351376,-9.324462235648625,1.4288377643513774,4.192437764351377,-1.7110622356486234,-7.431362235648626,-2.4457622356486244,-4.666762235648623,30.432637764351384,-3.693862235648624,13.693937764351375,6.8588377643513745,18.481137764351374,-13.118662235648623,3.2323377643513775,7.506337764351377,-5.347162235648623,-7.875762235648623,3.439237764351379,0.005537764351376984,-15.186562235648623,7.426737764351375,-4.446962235648619,6.291937764351378,-20.258062235648627,-14.220362235648624,-18.209362235648623,-17.622762235648622,-1.6035622356486234,20.637237764351376,5.331837764351374,0.348237764351377,4.279637764351377,7.527253764351376,-2.113962235648622,-7.301362235648623,-29.33956223564863,-8.566162235648623,-13.586962235648622,-3.360762235648623,-16.437262235648628,-1.3033622356486239,-14.576462235648624,-4.707162235648622,6.464337764351376,-18.453462235648626,-16.596262235648624,-6.472762235648621,-3.970762235648623,-5.018462235648624,-23.25426223564863,2.3221377643513756
2020-03-06,2.56538778834266,-2.6779122116573397,-8.88741221165734,20.13048778834266,-13.699612211657339,3.959287788342663,-6.2988122116573395,0.5534877883426603,2.1682877883426617,18.290287788342663,-0.26471221165734027,23.54698778834266,14.74868778834265,-4.596312211657338,2.929887788342662,20.594087788342662,40.051487788342655,-9.53071221165734,-2.41981221165734,12.372187788342655,9.363487788342658,-4.732612211657344,-10.37021221165734,8.27838778834266,62.669387788342654,12.638587788342663,19.38748778834266,-8.83571221165734,5.791687788342659,-10.597612211657339,-6.611912211657339,-10.95661221165734,-11.095412211657342,-10.06641221165734,-5.04911221165734,-1.9401122116573424,22.02348778834266,1.1916877883426586,4.915987788342662,2.3081877883426616,12.460587788342659,-28.57181221165734,-4.039412211657339,-4.583012211657341,1.4386877883426616,0.7047877883426613,-7.271812211657341,7.3347877883426635,-6.84441221165734,-10.343112211657338,-2.733012211657339,11.75168778834266,6.251887788342662,-11.04741221165734,-5.404012211657339,-4.253312211657339,-10.30991221165734,-8.61881221165734,-34.072012211657345,-3.852812211657339,5.074087788342661,-6.243712211657341,-8.14221221165734,-8.082212211657339,-12.871812211657339,-18.46201221165734,-10.326712211657338,-9.818812211657338,-13.088812211657341,-28.686412211657334,-8.998412211657339,-5.94431221165734,-6.820212211657339,-10.510612211657339,-0.5662852116573396,1.634034788342662,3.082812788342662,8.95987278834266,5.0301457883426615,-3.5879122116573425,-7.061312211657338,3.847487788342661,-10.82461221165734,-3.4257122116573395,5.698087788342662,-3.3195122116573383,-18.789412211657336,-2.69551221165734,-3.034312211657339,32.95128778834266,-5.26331221165734,11.89808778834266,13.978187788342662,17.203687788342663,-10.171312211657337,3.836087788342661,7.260687788342661,2.487687788342661,-6.531012211657338,1.5017877883426625,2.0915877883426637,-24.32691221165734,4.94418778834266,-10.491612211657337,6.662687788342662,-29.50001221165734,-7.131212211657337,-12.905512211657339,-12.21891221165734,9.454287788342661,13.387087788342662,6.034487788342658,2.7007877883426614,3.7807877883426624,4.498956788342659,-6.371512211657334,-3.8324122116573403,-26.61441221165734,-3.525712211657342,-12.20911221165734,-3.1463122116573383,-12.020212211657341,0.2220877883426604,-12.93171221165734,-4.445612211657337,4.72558778834266,-7.40261221165734,-11.468212211657342,0.14778778834266237,-2.965412211657338,-1.492212211657339,-13.341312211657339,-3.76561221165734
2020-03-09,-1.5750406649371589,-2.1606406649371586,-10.860340664937159,19.144359335062845,-9.228340664937159,7.428459335062841,0.5584593350628415,2.5550593350628406,1.9463593350628434,25.86165933506284,13.05235933506284,27.01085933506284,4.375659335062836,-6.377840664937158,6.335659335062843,15.573259335062845,31.59415933506284,-7.74654066493716,-3.61544066493716,7.617459335062841,9.201659335062839,0.105459335062835,-12.374240664937158,11.41285933506284,74.61135933506284,8.639859335062841,19.007359335062844,-2.21724066493716,4.67155933506284,-4.368540664937161,-6.752040664937159,-10.49614066493716,-4.093440664937161,-8.74484066493716,-6.367840664937157,-9.12534066493716,8.030359335062837,0.937959335062839,-6.4228406649371586,2.658159335062841,20.32625933506284,-14.072540664937158,9.516459335062843,9.03055933506284,16.567759335062842,-1.1377406649371586,-10.52844066493716,4.753659335062842,-5.253440664937159,-9.521340664937158,0.3806593350628408,12.910059335062842,2.5424593350628424,-5.898740664937158,-3.156240664937158,-6.22784066493716,-4.49394066493716,2.6993593350628395,-26.207740664937162,-5.719540664937158,6.253859335062842,-9.183540664937162,-7.611440664937159,-10.39814066493716,-11.597240664937157,-12.50864066493716,-8.185340664937158,-4.616940664937161,-4.43214066493716,-14.37534066493716,-8.578440664937157,-4.249540664937158,-2.4085406649371586,-11.572340664937158,-2.900635664937159,-1.0654146649371579,-1.4598856649371583,4.0446523350628425,0.17572833506284224,-5.710340664937161,-6.318140664937158,2.096559335062842,-11.38494066493716,-3.5044406649371584,6.182359335062841,-3.2361406649371576,-12.884240664937165,-4.20484066493716,-0.398840664937159,35.24415933506285,7.250259335062842,12.06415933506284,21.89435933506284,6.42325933506284,-3.6462406649371584,4.279859335062842,7.559659335062842,10.183459335062842,-6.974140664937158,-3.497040664937158,0.8565593350628422,-17.334640664937158,4.422759335062841,9.520759335062841,4.415259335062843,-16.86934066493716,2.0971593350628415,-0.6343406649371595,-8.055940664937157,10.323559335062845,11.455059335062842,-4.93934066493716,1.4645593350628416,3.7139593350628424,1.1941333350628414,-4.636640664937157,-2.7947406649371587,-6.107940664937155,3.0626593350628393,-1.890240664937159,-1.5870406649371582,-7.286540664937162,-0.05374066493715968,-4.208740664937159,-8.709740664937158,-6.169940664937158,-1.1865406649371595,-3.2864406649371585,-0.1471406649371576,-2.6755406649371576,5.813359335062843,-24.220340664937158,-1.0133406649371588
2020-03-10,-4.852339496896043,-2.6712394968960407,-8.623639496896047,21.749660503103954,-10.458039496896044,-4.668339496896043,-1.9083394968960432,6.038160503103955,2.370160503103958,18.090660503103955,12.847560503103956,32.516360503103954,5.574760503103952,-3.197139496896044,-2.849739496896046,12.232960503103959,32.00436050310395,-3.7290394968960445,-6.853539496896045,3.958060503103952,7.744460503103954,9.55846050310395,-8.910839496896042,9.560660503103954,86.58796050310393,9.860060503103957,22.803260503103957,-7.891539496896044,0.7758605031039536,-6.731039496896045,-8.578639496896045,-10.750139496896043,-0.12133949689604573,-8.708839496896045,-5.103039496896045,-6.031439496896046,14.808860503103954,0.9065605031039539,-4.0568394968960435,4.431260503103957,12.380560503103954,-9.81913949689604,10.374260503103958,11.425160503103953,-1.0799394968960456,-1.6160394968960443,-7.539639496896044,3.0768605031039566,-6.434139496896045,-8.835239496896044,-11.409139496896046,5.250860503103954,3.7292605031039576,-6.108339496896043,-3.796639496896044,-7.4009394968960445,-4.6242394968960445,-2.574539496896046,-30.76403949689605,-4.767539496896044,5.287660503103954,-7.844239496896043,-7.261839496896045,-6.202239496896045,-11.652139496896046,-6.579839496896042,-9.517439496896044,-6.775239496896043,-5.262539496896045,-9.021539496896043,-6.8693394968960435,-8.681839496896046,-2.0580394968960447,-9.510939496896043,-4.097437496896045,-0.9408204968960432,-0.3347314968960431,3.555406503103956,1.6058325031039569,-4.117139496896047,-6.822739496896044,3.6067605031039567,-8.698839496896044,0.2685605031039564,6.133560503103957,-6.775239496896043,-7.401039496896044,-1.4360394968960462,-3.2505394968960446,33.712260503103956,13.537360503103958,17.832660503103956,21.51066050310396,9.682760503103957,-7.9071394968960425,5.646260503103956,6.684760503103957,14.907860503103956,-5.587639496896044,-1.878439496896043,1.574660503103957,-12.676739496896042,3.688360503103956,9.409060503103959,9.967260503103958,-10.348139496896046,-3.643439496896042,-2.1063394968960436,-7.639739496896044,6.861960503103959,16.410060503103956,1.9618605031039549,4.544860503103956,8.060060503103958,1.7387585031039554,-3.649139496896041,-6.287839496896044,-3.1682394968960415,0.115960503103953,-1.494839496896046,-0.6320394968960439,-7.103939496896046,2.3457605031039552,-5.577939496896043,-5.482539496896042,-4.322739496896044,-6.060039496896046,-4.035739496896045,-4.5857394968960445,-2.881439496896042,12.245960503103959,-19.274839496896043,2.1262605031039556
