date,澄天伟业,必创科技,飞利信,英唐智控,特发信息,歌尔股份,移为通信,民德电子,长盈精密,和而泰,国民技术,东软载波,*ST晨鑫,万盛股份,安控科技,润欣科技,东土科技,兆日科技,澳洋顺昌,力源信息,联创光电,经纬辉开,三川智慧,富瀚微,苏试试验,景嘉微,博创科技,水晶光电,太极实业,睿创微纳,鼎龙股份,木林森,纳思达,科力远,中颖电子,高鸿股份,大族激光,紫光国微,赛微电子,太辰光,汇顶科技,轴研科技,华工科技,跃岭股份,联创电子,晶晨股份,全志科技,乾照光电,海伦哲,智光电气,上海贝岭,北方华创,四维图新,亚翔集成,士兰微,聚灿光电,光弘科技,汉威科技,*ST大港,证通电子,扬杰科技,通富微电,天龙股份,中微公司,翠微股份,澜起科技,中科曙光,苏州固锝,晶方科技,航锦科技,怡达股份,国科微,华胜天成,博通集成,鼎信通讯,*ST北能,恒实科技,格力电器,圣邦股份,荣联科技,大恒科技,奥普光电,*ST华讯,韦尔股份,波导股份,瑞斯康达,明阳智能,欧比特,南洋股份,劲嘉股份,兆易创新,华天科技,华灿光电,北京君正,华微电子,腾信股份,卓胜微,*ST盈方,*ST德豪,海特高新,博威合金,乐鑫科技,长电科技,上海新阳,中化岩土,晓程科技,大唐电信,金信诺,光力科技,吉视传媒,张江高科,华力创通,卫士通,亨通光电,嘉欣丝绸,淳中科技,华西股份,友讯达,合众思壮,天和防务,*ST高升,综艺股份,三安光电,传艺科技,宏达电子,ST瑞德,三泰控股,振芯科技,兆驰股份,中海达,光库科技,捷捷微电,光迅科技,台基股份,富满电子,亚光科技
2020-05-13,-19.54431537223368,0.3843846277663161,-16.292015372233692,-29.82891537223368,-19.253315372233683,2.6538846277663164,0.24538462776631875,-13.066515372233685,-7.313315372233682,-1.0171153722336839,2.0763846277663154,-18.326515372233686,-67.1538153722337,-3.579515372233682,-36.015215372233676,-14.502715372233682,-27.53011537223369,-19.934115372233688,-16.662715372233684,-17.85981537223368,-14.652515372233681,-3.0256153722336854,-0.7727153722336881,5.095984627766317,-6.417615372233684,-1.070615372233683,-11.309715372233683,-3.407415372233686,-2.710815372233684,0.3129846277663163,0.03448462776631615,-21.220115372233682,-13.878915372233688,-14.689015372233683,-0.9806153722336843,-2.007515372233684,-2.515115372233684,2.8632846277663155,-3.5813153722336826,-21.668415372233685,-21.751115372233688,38.99008462776632,-7.414315372233683,-24.68971537223368,-6.131515372233684,-5.037115372233683,-10.038715372233682,-9.094715372233683,-11.496015372233682,-17.81991537223368,-11.921215372233682,17.219284627766317,-12.721215372233681,-14.620515372233683,-10.674215372233682,-11.958815372233683,-8.983515372233683,-15.839915372233682,-28.259515372233682,-12.223015372233684,2.806384627766317,-2.5521153722336853,-2.7008153722336816,20.678384627766313,-37.560015372233686,11.586284627766316,7.077684627766316,-14.625815372233685,4.886484627766316,1.5948846277663145,-17.370515372233687,-1.1869153722336838,3.7305846277663184,-17.446715372233683,-18.673715372233687,-28.283715372233686,-14.037415372233683,-6.01371537223369,15.06878462776632,-29.58321537223368,-19.259715372233682,-5.269415372233683,-35.61541537223369,16.045484627766317,-21.16511537223368,-26.179015372233682,2.728684627766314,-17.90711537223368,9.610784627766316,-17.499015372233682,8.683284627766318,16.10568462776632,-10.885815372233683,-5.289515372233683,-9.164615372233682,-11.078315372233687,17.361184627766317,-14.756615372233684,-23.716815372233683,-16.63921537223369,7.242184627766315,-12.957415372233678,15.041684627766315,-10.292015372233685,-16.624615372233684,-21.732115372233686,-11.025915372233683,-20.619215372233686,-4.949015372233687,-19.38301537223368,-7.759215372233683,-3.145315372233685,-10.50931537223368,-9.020215372233686,-11.740415372233684,-13.421515372233685,2.7912846277663146,-17.055815372233685,-20.503115372233683,3.4904846277663157,2.2902846277663156,-9.344315372233682,-0.25441537223368305,1.2740846277663094,-8.635215372233683,-23.855415372233686,-7.230715372233686,-5.996515372233684,-2.6377153722336786,-14.803915372233684,-4.395615372233682,4.107384627766316,-16.664015372233685,-21.677615372233678,-9.367515372233687,-3.207915372233684
2020-05-14,-13.321544167146559,3.606655832853439,-13.725544167146564,-24.43854416714656,-20.088244167146563,4.946855832853438,-0.8481441671465595,-12.375644167146561,-8.125544167146561,3.1613558328534372,6.171255832853438,-13.902944167146563,-63.37574416714657,-5.156244167146561,-36.663144167146555,-15.04444416714656,-23.29654416714657,-21.21394416714657,-19.14524416714656,-15.402644167146562,-18.170744167146562,-6.199444167146564,-8.631744167146563,4.629455832853438,-3.365844167146562,-4.517444167146563,-9.52374416714656,-0.9906441671465624,-8.700944167146563,-2.7356441671465612,-5.368344167146563,-19.559944167146554,-11.943044167146562,-17.89884416714656,-1.7388441671465618,2.6374558328534388,-4.6528441671465615,-0.5791441671465625,-3.9857441671465614,-21.007644167146562,-22.377744167146563,48.75475583285344,-10.235844167146562,-28.068244167146563,-7.817144167146564,-2.5386441671465625,-9.58874416714656,-12.547144167146561,-24.82524416714656,-19.39264416714656,-13.47104416714656,15.332655832853435,-12.407244167146562,-5.899944167146559,-12.651744167146564,-12.87654416714656,-8.66544416714656,-16.708444167146556,-28.761344167146557,-18.386844167146567,2.331155832853439,1.2687558328534383,-6.447744167146563,20.290855832853445,-43.16784416714656,7.897855832853438,6.6246558328534375,-17.26044416714656,7.613855832853439,-3.685044167146562,-19.36044416714656,0.8911558328534381,5.13345583285344,-11.218544167146563,-21.326444167146565,-30.214944167146566,-13.604844167146561,-13.303044167146563,10.04655583285344,-27.55304416714656,-22.308144167146562,-5.166844167146563,-27.629544167146573,17.71065583285344,-21.74704416714656,-26.604944167146563,-1.7809441671465631,-18.653044167146557,6.9268558328534375,-21.31194416714656,8.635655832853438,19.474955832853443,-9.10004416714656,-5.475544167146561,-9.26414416714656,-10.923444167146565,18.16015583285344,-17.19984416714656,-28.67344416714656,-14.190744167146562,4.980155832853438,-11.992644167146558,21.70965583285344,-8.83014416714656,-20.18504416714656,-24.001044167146564,-8.84064416714656,-17.01334416714656,-3.406744167146563,-19.99454416714656,-10.575044167146562,-7.000644167146563,-11.898844167146558,-10.492944167146561,-7.191044167146563,-12.590044167146562,-0.7391441671465625,-18.116544167146568,-20.995844167146565,1.5899558328534409,5.380155832853438,-7.98244416714656,1.7388558328534391,-1.2383441671465665,-12.439644167146561,-30.78854416714656,-7.186644167146563,-8.270744167146564,-2.125444167146557,-13.227744167146563,-1.8237441671465597,4.38365583285344,-17.606744167146562,-23.59154416714656,-14.908044167146565,-6.646244167146562
2020-05-15,-13.413230739548457,-1.2489307395484532,-20.240830739548464,-20.723030739548456,-21.000530739548456,2.469469260451543,-1.5522307395484547,-13.168030739548456,-10.381430739548454,0.20066926045154254,3.5332692604515428,-14.282130739548457,-66.32163073954847,-5.147430739548455,-40.33203073954845,-15.624630739548454,-25.22243073954846,-20.32353073954846,-18.16543073954846,-16.40643073954846,-19.710030739548458,-7.681730739548458,-5.59413073954846,3.166969260451543,-3.208130739548456,-3.9418307395484553,-13.970230739548455,-2.107330739548458,-5.048330739548456,-3.6153307395484564,-4.334830739548456,-19.604130739548456,-7.882430739548459,-20.807930739548453,-2.568930739548456,2.702669260451544,-9.092430739548455,-1.200730739548458,-4.541730739548457,-21.805430739548456,-21.427030739548456,58.95986926045155,-10.804530739548458,-27.008030739548456,-8.862930739548457,0.22186926045154198,-7.807130739548455,-12.720230739548457,-35.12533073954846,-17.767330739548456,-13.326830739548456,14.730469260451546,-15.359330739548454,2.9847692604515466,-11.605230739548459,-12.853030739548458,-7.918130739548456,-17.89233073954845,-27.22583073954845,-18.03373073954846,1.203969260451545,0.4850692604515441,-4.941130739548456,25.601469260451545,-44.52533073954846,7.2245692604515455,6.291769260451543,-10.346430739548458,9.509169260451543,0.9156692604515422,-18.466430739548457,0.09066926045154233,3.1148692604515458,-11.922630739548454,-21.90203073954846,-29.61053073954846,-15.757130739548458,-13.519030739548459,19.711169260451545,-27.18653073954846,-22.697330739548455,-5.109430739548458,-36.71133073954847,15.936869260451545,-23.406830739548454,-26.878830739548455,-5.263530739548457,-18.598030739548452,0.09866926045154267,-20.509230739548457,12.567869260451545,12.135669260451545,-7.538830739548455,-3.0165307395484566,-2.1248307395484556,-11.46803073954846,22.550269260451543,-16.517830739548458,-30.508130739548452,-14.788230739548458,4.884569260451542,-12.440730739548451,26.855669260451545,-11.881930739548457,-20.874630739548458,-14.685130739548455,-9.074930739548453,-17.93543073954846,-3.014430739548457,-21.230530739548456,-9.816730739548456,-10.034930739548459,-13.029630739548454,-11.840630739548457,-11.109630739548459,-16.679730739548457,0.8969692604515425,-19.055330739548456,-23.047230739548453,-2.229130739548456,7.920869260451543,-7.083730739548456,0.36776926045154346,-1.357930739548462,-14.516630739548457,-29.634830739548462,-9.205530739548458,-10.515630739548456,-2.7978307395484525,-16.43613073954846,2.1010692604515437,4.602069260451544,-18.62723073954846,-22.325330739548452,-14.92133073954846,-8.042130739548456
2020-05-18,-11.021248344110466,0.43455165588953815,-16.04354834411047,-18.34294834411046,-15.840448344110463,-3.0139483441104646,0.07945165588953818,-9.402048344110462,-12.324148344110462,0.11545165588953532,17.614951655889538,-7.901848344110466,-62.37424834411046,-4.015948344110463,-28.283148344110458,-12.221148344110464,-15.259248344110471,-14.342748344110468,-13.602748344110465,-14.783548344110462,-15.439948344110466,-8.563348344110464,-8.361648344110465,12.631851655889538,-3.0529483441104643,2.668651655889536,-4.448948344110464,-7.913248344110465,-2.7192483441104636,1.779551655889537,-0.8949483441104644,-15.702148344110464,-10.265148344110465,-15.067948344110466,0.334951655889536,12.518551655889539,-6.584848344110463,6.334751655889535,-0.7665483441104637,-20.202548344110465,-24.459048344110464,67.42775165588955,-7.810948344110464,-17.843048344110464,-10.443348344110465,13.851951655889536,-4.133748344110463,-6.288148344110466,-21.055448344110467,-10.235148344110467,-3.985248344110463,20.999251655889537,-11.916048344110461,19.30825165588954,-6.9818483441104675,-10.093948344110466,-10.828948344110463,-17.416948344110462,-23.497948344110455,-15.241748344110466,0.6324516558895361,-2.173948344110464,-0.24014834411046326,24.624151655889538,-41.39304834411047,4.191151655889535,9.191051655889535,-8.680648344110464,10.466951655889536,3.6716516558895362,-10.866248344110463,0.22145165588953664,11.769351655889544,-10.534848344110465,-15.764248344110461,-23.89954834411047,-11.151448344110463,-5.062448344110466,20.71465165588954,-26.356848344110464,-17.85464834411047,3.6255516558895353,-36.46074834411047,5.748751655889536,-17.421048344110464,-22.598148344110463,4.455851655889534,-13.103348344110461,0.37575165588953396,-14.273648344110464,7.306551655889535,4.913151655889537,-5.338848344110463,-1.040148344110464,7.7130516558895375,-4.072448344110466,12.378751655889541,-11.693248344110462,-31.582848344110463,-9.159148344110463,12.772251655889537,-14.72114834411046,26.432151655889534,-9.937048344110464,-14.432848344110464,1.7833516558895397,-2.4703483441104623,-14.316648344110462,-3.9164483441104663,-15.014148344110462,-1.3771483441104637,-1.2686483441104652,-10.274048344110462,-9.744548344110465,-2.8529483441104633,-14.641548344110465,-2.4702483441104643,-13.921748344110462,-16.283448344110464,-5.904648344110462,13.936151655889535,0.7931516558895364,0.26245165588953645,-9.60284834411047,-8.174748344110466,-28.279748344110466,-7.571748344110464,-7.098448344110466,-0.08644834411046043,-10.933648344110466,2.1678516558895375,4.437351655889536,-16.36234834411047,-18.716948344110463,-9.825148344110465,-1.8082483441104635
2020-05-19,-17.191380197261594,-2.102280197261593,-23.3692801972616,-20.497080197261596,-19.897280197261594,-1.795880197261595,-2.660680197261592,-8.955180197261592,-10.667380197261593,-5.073580197261595,8.862619802738408,-11.537580197261596,-65.28348019726161,-10.942780197261591,-34.971280197261585,-12.717980197261594,-20.067780197261598,-17.587580197261598,-16.239580197261592,-20.084380197261595,-18.705280197261594,-13.574480197261595,-10.298280197261596,11.035119802738404,-1.5076801972615943,3.4885198027384057,-6.897880197261594,-3.7373801972615963,-0.3927801972615954,-0.5750801972615949,1.966819802738407,-12.642380197261597,-10.592180197261596,-19.512180197261593,-0.6694801972615938,6.040719802738408,-7.445080197261594,9.878119802738405,-0.4318801972615942,-24.368580197261593,-26.5977801972616,72.2246198027384,-10.157480197261595,-12.674080197261592,-10.164680197261593,11.568219802738408,-4.643780197261594,-5.862380197261597,-19.402780197261595,-10.144780197261595,-5.523480197261591,24.841419802738404,-12.229780197261592,25.38281980273841,-7.959880197261596,-11.330380197261594,-11.924080197261596,-23.62318019726159,-26.513980197261596,-16.250180197261592,-2.7448801972615944,-2.4107801972615936,-0.42408019726159196,37.35641980273841,-41.2019801972616,6.165919802738404,9.120319802738406,-7.573980197261594,13.650619802738408,2.706419802738403,-9.957280197261595,-1.6896801972615942,7.66581980273841,-8.922280197261594,-16.926580197261593,-26.620380197261596,-13.879680197261596,-9.704680197261597,18.559619802738407,-30.08148019726159,-18.915780197261597,1.5801198027384058,-41.4515801972616,2.3087198027384064,-19.987780197261593,-25.543880197261593,1.9505198027384045,-15.512580197261592,-2.213780197261596,-18.471280197261592,5.256419802738404,-0.21638019726159152,-6.6718801972615935,3.8071198027384066,10.987319802738408,-8.732480197261596,7.349819802738406,-15.339580197261597,-39.03758019726159,-9.977880197261593,9.710619802738407,-14.81468019726159,29.149519802738407,-12.07098019726159,-16.110280197261595,3.9538198027384093,0.6233198027384086,-18.48508019726159,-4.829980197261596,-18.64378019726159,-4.348180197261593,-10.457380197261596,-18.395180197261595,-14.626580197261594,-5.622080197261593,-17.767980197261593,-13.367080197261593,-16.807180197261594,-19.076180197261593,-12.437980197261592,13.510519802738404,-0.606780197261594,6.873119802738406,-17.5303801972616,-8.151180197261594,-33.91238019726159,-11.662080197261595,-8.536380197261593,1.8342198027384087,-14.349380197261597,0.14621980273840585,-0.4607801972615926,-18.543080197261595,-18.102280197261592,-9.396280197261595,-4.039680197261595
2020-05-20,-12.88777696239187,3.4788230376081306,-25.829776962391875,-15.577476962391874,-16.76567696239187,-0.6609769623918709,-0.378576962391868,-6.054976962391868,-9.27787696239187,-1.6778769623918715,8.101423037608136,-8.482476962391873,-60.09207696239187,-5.343876962391867,-33.52637696239187,-12.06217696239187,-15.06787696239187,-15.880776962391872,-12.50877696239187,-16.39317696239187,-13.39047696239187,-10.099776962391871,-9.69467696239187,8.295123037608128,2.409223037608129,4.419823037608129,-2.387176962391871,0.40632303760813016,4.032223037608129,5.151823037608132,1.0938230376081308,-0.6640769623918725,-8.98997696239187,-15.84347696239187,-0.6073769623918703,2.1541230376081355,-6.7682769623918695,14.69752303760813,6.1109230376081305,-22.179076962391868,-23.30707696239187,65.84122303760813,-7.413076962391868,-9.916876962391866,-4.4435769623918695,9.577523037608131,2.5798230376081284,-4.11107696239187,-19.12937696239187,-10.636076962391874,-6.745076962391868,14.958523037608131,-6.521876962391869,39.419223037608134,-6.20637696239187,-5.058676962391869,-12.683576962391871,-16.74297696239187,-21.45127696239187,-10.176176962391871,0.5797230376081313,-12.03367696239187,1.4856230376081327,31.150423037608128,-33.00337696239187,2.986623037608132,9.18772303760813,-5.313476962391869,12.335323037608132,-4.36607696239187,-8.44847696239187,3.0768230376081305,15.841423037608136,-9.172876962391872,-11.502476962391867,-21.10337696239187,-10.212876962391869,-5.81377696239187,15.705223037608132,-29.471276962391865,-15.280876962391867,2.7802230376081294,-23.027276962391877,-1.8804769623918702,-15.32467696239187,-23.704676962391865,4.623223037608129,-5.019976962391866,-0.6287769623918715,-18.651576962391868,3.1275230376081296,0.5133230376081319,-5.527676962391868,5.535223037608131,7.630623037608132,-4.81697696239187,4.60472303760813,-10.85487696239187,-31.305976962391867,-12.30687696239187,11.464723037608131,-18.212676962391864,26.17762303760813,-5.0983769623918676,-13.563876962391868,2.3989230376081334,1.7944230376081323,-14.355376962391869,-3.6312769623918717,-15.13257696239187,-1.8489769623918701,-8.89997696239187,-9.895576962391868,-9.66727696239187,1.808523037608131,-13.81697696239187,-8.075976962391868,-14.071376962391872,-16.68877696239187,-9.824476962391868,18.543823037608128,1.9403230376081313,9.685323037608132,-12.607376962391875,-2.14887696239187,-27.37257696239187,-6.928476962391869,-7.95197696239187,6.962123037608132,-11.230376962391873,-0.26687696239186876,-4.827576962391866,-13.51567696239187,-20.32897696239187,-4.990076962391871,0.7611230376081295
2020-05-21,-12.683355789413111,6.110444210586891,-26.590155789413114,-15.578255789413111,-13.561455789413108,8.051344210586889,-1.0015557894131075,-7.712855789413108,-9.273455789413106,-5.652955789413111,7.029644210586894,-9.446855789413114,-59.81785578941311,-5.912455789413107,-34.29205578941311,-11.652555789413105,-2.483955789413109,-16.259355789413114,-12.34365578941311,-15.024955789413111,-12.464555789413112,-5.53195578941311,-10.17415578941311,5.725844210586889,3.0209442105868898,1.7153442105868897,-4.036455789413111,-0.5860557894131126,3.627744210586889,2.4768442105868895,0.8554442105868914,6.941844210586885,-10.41605578941311,-11.87945578941311,-0.8622557894131093,2.7406442105868942,-5.102455789413108,10.844044210586889,8.12474421058689,-20.330555789413104,-22.72305578941311,71.0904442105869,-10.511555789413109,-10.09095578941311,-7.24495578941311,7.538344210586892,1.6409442105868894,-7.276055789413112,-17.670955789413107,-10.61515578941311,-8.03025578941311,10.388244210586892,-7.51345578941311,40.0391442105869,-7.65715578941311,-8.346855789413109,-10.768855789413111,-15.255255789413113,-22.624755789413115,-17.588355789413107,-0.5458557894131104,-16.338055789413108,1.5017442105868908,30.80274421058689,-31.84065578941311,-1.2097557894131081,6.43954421058689,-6.249155789413107,5.976644210586891,-6.67605578941311,5.908444210586891,2.1040442105868915,11.128144210586896,-7.651655789413111,-12.30085578941311,-13.267655789413105,-10.36035578941311,-2.0784557894131077,16.943244210586887,-26.082455789413103,-9.354255789413108,9.145544210586891,-23.19485578941311,-0.9396557894131081,-16.740755789413104,-23.928155789413104,8.193744210586887,-4.887355789413108,-0.8941557894131118,-16.654655789413106,7.045544210586889,-1.5741557894131084,-7.183655789413108,5.763644210586891,7.940844210586892,2.1801442105868896,5.350044210586895,-6.87695578941311,-29.393855789413102,-12.913655789413113,10.295844210586893,-20.133155789413102,21.28664421058689,-8.06105578941311,-13.75205578941311,2.113644210586893,1.3797442105868925,-14.208055789413109,0.7280442105868894,-6.17955578941311,9.171344210586893,-12.778155789413109,-11.452155789413109,-6.53295578941311,6.598544210586891,-9.60715578941311,-7.307655789413107,-13.79815578941311,-15.78425578941311,-12.285955789413109,22.04844421058689,7.394644210586891,13.55964421058689,-15.022655789413117,-1.1155557894131092,-25.77675578941311,-5.53175578941311,-11.409555789413112,6.501044210586894,-11.862255789413112,12.864344210586891,-6.267755789413107,-13.80305578941311,-19.91025578941311,-10.66015578941311,-7.88545578941311
2020-05-22,-13.402403892113236,4.672196107886764,-24.866403892113237,-8.789603892113234,-16.804403892113235,5.941596107886763,-3.8111038921132323,-11.159003892113237,-8.039003892113232,-7.773603892113236,3.3124961078867665,-11.596803892113238,-59.833103892113236,-7.588803892113233,-36.541903892113226,-7.095203892113233,-5.629003892113234,-18.38550389211324,-10.976503892113236,-12.020303892113233,-11.471803892113233,-3.8101038921132346,-13.438103892113235,1.1006961078867636,2.567996107886764,2.109996107886764,-9.220903892113236,-2.800003892113237,2.490496107886765,0.3258961078867664,0.6996961078867661,4.945696107886763,-10.140803892113237,-9.858603892113237,-0.4089038921132344,1.1716961078867678,-5.302403892113233,11.757496107886764,3.9008961078867657,-21.391203892113232,-20.561203892113237,75.16049610788677,-13.860503892113233,-8.859603892113235,-9.585703892113234,6.004696107886767,0.8499961078867644,-11.339903892113234,-13.452203892113234,-7.435103892113236,-10.487103892113234,9.319496107886765,-7.566603892113234,30.627196107886768,-8.556303892113235,-9.108203892113234,-13.053203892113238,-13.721003892113236,-22.22480389211324,-20.406403892113236,-0.4084038921132347,-7.957103892113234,-0.442003892113233,34.697296107886764,-31.121103892113233,0.060996107886766016,4.0457961078867655,-8.298403892113235,10.263196107886765,-6.226203892113235,16.73979610788676,8.606296107886767,-0.43960389211322903,-10.935703892113237,-15.555003892113232,-11.982903892113239,-12.807103892113235,-2.861003892113235,22.780396107886766,-26.656203892113233,-6.971803892113238,15.777096107886763,-29.424803892113243,2.5048961078867666,-13.256303892113234,-28.938903892113228,7.426396107886761,-4.14740389211323,-4.130303892113236,-13.776003892113234,5.8414961078867655,2.580896107886766,-7.534903892113235,4.5015961078867655,12.23309610788677,-2.0917038921132347,-0.1217038921132354,-7.203703892113236,-29.12890389211324,-12.376903892113237,6.0476961078867655,-20.52310389211323,22.521496107886765,-10.478103892113234,-14.306703892113237,4.150796107886766,0.8214961078867653,-16.182503892113232,-2.5067038921132356,-7.921303892113236,7.544696107886768,-13.968403892113235,-13.983803892113233,-9.642203892113237,3.705996107886766,-11.971003892113231,-11.298003892113236,-15.876203892113237,-12.513903892113234,-18.05510389211323,20.411796107886765,7.102896107886766,11.639096107886768,-16.771303892113245,-3.6327038921132346,-23.010803892113238,-8.460103892113233,-11.174503892113236,8.987096107886767,-2.393003892113237,14.600396107886766,-0.8216038921132327,-14.548103892113236,-6.826603892113237,-2.7211038921132333,-14.251803892113234
2020-05-25,-10.712488345869259,4.543711654130746,-24.670388345869256,1.8731116541307404,-15.077588345869254,8.126211654130744,-5.2914883458692525,-10.133988345869255,-6.904088345869253,-6.205988345869255,0.7974116541307459,-9.224388345869256,-52.672488345869255,-4.691588345869252,-26.398488345869243,-10.386488345869255,-6.643988345869255,-15.265288345869259,-9.433588345869254,-11.373988345869252,-11.484988345869253,-6.8229883458692555,-9.758788345869256,3.1694116541307435,2.065511654130745,2.7201116541307453,-10.753188345869257,-4.154388345869258,4.820511654130745,-1.7851883458692548,-3.3839883458692537,5.604411654130742,-11.827088345869253,-8.857988345869256,2.257511654130746,-1.2372883458692532,-4.975688345869253,11.680611654130743,0.02271165413074616,-22.028388345869253,-20.028788345869255,74.93461165413076,-12.201888345869252,-9.676788345869257,-10.710388345869253,11.63071165413075,-2.7333883458692556,-11.677188345869254,-11.661688345869253,-5.539588345869257,-7.461288345869255,7.538411654130747,-7.905288345869253,25.87491165413075,-6.838088345869256,-6.307288345869256,-12.510088345869256,-13.157888345869255,-24.986688345869258,-17.870388345869255,0.49331165413074474,-2.2906883458692535,-7.661288345869251,30.597411654130752,-28.65398834586925,-5.011688345869254,4.325611654130746,-4.397288345869255,11.526211654130746,-4.351588345869255,9.959911654130746,13.157011654130745,5.0286116541307475,-13.043088345869254,-15.675488345869253,-3.089688345869252,-11.177188345869256,-2.823588345869254,22.43911165413074,-22.94168834586925,-5.138688345869252,26.494411654130747,-26.389588345869257,2.9905116541307466,-13.724888345869253,-28.84988834586925,6.14151165413074,-2.6140883458692525,0.22201165413074264,-12.613488345869253,6.145411654130744,4.026911654130746,-13.569188345869252,3.4383116541307444,9.892911654130746,-0.6185883458692547,2.419111654130746,-4.373688345869257,-21.07498834586925,-11.897488345869256,7.676511654130746,-22.71878834586925,20.53671165413074,-9.243588345869256,-12.643388345869255,7.105411654130748,-0.27538834586925454,-10.002588345869253,-5.2806883458692555,-7.525588345869254,12.158011654130746,-13.319088345869256,-13.503488345869254,-11.064888345869255,5.806411654130746,-14.477688345869254,-12.469288345869254,-13.032788345869253,-11.911788345869251,-22.43478834586925,17.437811654130744,6.537211654130745,11.395711654130746,-18.59838834586926,-6.153088345869255,-17.590888345869253,-7.3530883458692555,-12.164788345869257,5.152011654130749,-9.856388345869256,15.343111654130746,-0.35128834586925173,-16.161288345869256,-0.36418834586925364,-7.686488345869255,-15.743988345869255
2020-05-26,-12.893201115294467,1.8312988847055374,-29.89130111529447,9.218198884705535,-15.980401115294464,14.939598884705536,-4.339701115294462,-8.059901115294466,-5.641101115294463,-4.707401115294465,1.8918988847055362,-10.260301115294466,-50.82180111529447,-14.810901115294463,-31.845501115294457,-9.868101115294463,-7.595201115294463,-15.681001115294471,-11.141601115294462,-11.875001115294461,-13.008001115294462,-7.930001115294461,-11.214101115294469,-0.019301115294465432,-2.4148011152944635,2.339998884705536,-16.191301115294465,3.4671988847055366,3.1095988847055342,-1.6179011152944645,-4.651301115294464,8.474198884705533,-14.212301115294464,-9.113601115294461,2.665098884705537,1.9173988847055368,-4.222901115294463,10.651398884705534,0.6990988847055366,-19.97810111529446,-26.87850111529447,73.41799888470555,-12.272501115294462,-9.012201115294465,-3.220901115294466,7.249898884705539,-3.8300011152944644,-12.005701115294464,-13.713401115294467,-5.599601115294468,-7.144701115294463,10.712098884705537,-8.273101115294462,24.68389888470554,-8.325701115294464,0.5040988847055345,-10.717801115294467,-15.704001115294465,-25.751901115294466,-15.875001115294463,0.6161988847055357,-5.743901115294463,-8.272101115294461,35.386998884705534,-30.918801115294475,-6.116501115294463,9.084098884705536,-7.180101115294464,5.605498884705535,-5.307201115294465,4.4570988847055375,11.776798884705537,5.5853988847055405,-13.275101115294465,-14.943401115294463,-3.9039011152944623,-9.292901115294462,-5.5481011152944655,30.946898884705533,-21.84780111529446,-6.416301115294464,33.414898884705536,-28.544001115294474,5.522598884705538,-14.514801115294464,-28.553201115294463,-0.5070011152944671,-4.811401115294461,-2.969601115294467,-16.06680111529446,4.711198884705535,3.876898884705539,-17.751701115294463,0.39579888470553626,8.666598884705536,-4.155401115294463,5.470198884705533,-9.468601115294465,-23.586401115294457,-10.212701115294466,1.4424988847055356,-24.102401115294455,17.151998884705538,-8.510101115294464,-19.799501115294465,4.810498884705538,-1.536101115294464,-12.886001115294462,-5.972701115294466,-10.664001115294461,9.17199888470554,-14.822201115294462,-16.579201115294467,-11.805201115294466,3.2439988847055377,-15.88060111529446,-9.620801115294466,-13.493801115294463,-16.062601115294466,-25.18470111529446,12.342898884705537,7.701598884705536,10.54779888470554,-18.96390111529447,-8.996201115294465,-18.333401115294468,-9.866101115294462,-12.188401115294464,5.220498884705538,-11.118301115294464,11.134998884705539,-1.4825011152944616,-12.804601115294465,-1.0964011152944635,-6.971301115294464,-16.369201115294462
