date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,深信服,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物,贝达药业,精测电子,欧普康视,康泰生物,尚品宅配,寒锐钴业,亿联网络,普利制药,开立医疗,圣邦股份,江丰电子,宇信科技,华大基因,朗新科技,光威复材,捷佳伟创,华宝股份,锐科激光,金力永磁,宁德时代,康龙化成,迈瑞医疗,立华股份,每日互动,迪普科技,新媒股份,拉卡拉,三角防务,卓胜微,三只松鼠
2020-04-21,-12.611694,-1.0713940000000004,-3.199894000000001,-12.799493999999997,8.992906,7.781905999999999,11.634905999999997,4.369406,-10.095794,37.827306,-1.3804940000000006,-9.809394000000001,6.361706,-1.9778939999999983,-9.551994,-16.921694000000002,1.7982059999999989,-14.504093999999998,-7.183593999999999,-20.027494000000004,-14.244094000000002,-12.102694,15.123805999999998,13.762305999999999,-7.629494000000002,1.4152059999999989,16.186706,-8.061994000000002,-0.484194,-5.942793999999999,-1.6654940000000011,-4.459993999999999,-10.365894,-6.169993999999999,-11.628493999999998,-4.769494,-4.252394,-2.480594000000001,7.428906000000001,-6.697393999999999,5.872206000000001,-6.229593999999999,-9.887694,4.153906,-21.973694000000002,-18.080294000000002,7.447006000000001,-10.845593999999998,-13.296894000000004,-2.1482940000000013,6.018506000000003,10.489306,-9.133193999999998,-4.769994,-11.041794,-9.961393999999999,-2.5697939999999995,9.665605999999999,-8.608294,0.9352060000000011,-1.271493999999998,-27.300393999999997,-14.802693999999999,27.002005999999998,-9.364894,0.48560599999999765,21.605206000000003,-0.3680940000000007,-11.468793999999999,18.557205999999997,25.303406000000003,3.7132059999999996,11.499206000000001,14.028405999999999,0.788306,-7.774393999999999,-15.591294000000001,1.4254059999999988,0.7013060000000007,12.155406,-21.376294,15.619806000000002,37.554806,2.7159059999999977,-1.6919940000000004,-0.4422939999999982,0.09740599999999944,-6.2322940000000004,5.825105999999999,10.121906,21.296306000000005,-0.06369400000000014,-6.7177940000000005,-19.207894000000003,-5.634893999999999,-2.1122940000000003,-2.5628940000000013,-5.2428940000000015,11.761405999999997,16.589306
2020-04-22,-12.800054,-0.24735399999999919,-2.7935540000000008,-9.791053999999999,7.403845999999999,11.959646000000001,8.310646000000002,2.6911460000000003,-9.918854,38.081446,-5.282054000000001,-12.770854,4.499246,-4.0237539999999985,-8.593354,-14.833854,0.6276459999999996,-17.314154000000002,-6.432654,-25.857854000000003,-20.268754000000005,-12.517754,14.000945999999997,13.650746,-9.177053999999998,1.3361460000000003,17.248246,-11.368754000000003,-3.3953540000000006,-10.807153999999997,0.03674599999999861,-1.073053999999999,-3.865354,-7.780353999999999,-9.645154000000002,-1.9798539999999987,-5.013154,-2.6904539999999995,9.182346000000003,-12.083454,3.6208459999999976,-7.370353999999999,-7.596854000000002,1.1231460000000004,-8.355454000000002,-17.797553999999998,5.420545999999999,-4.403954,-7.532553999999999,-10.210254000000003,4.927146000000002,13.579246000000003,-9.434953999999998,-8.780454,-5.992053999999999,-8.409754,-1.553253999999999,10.148146,-7.588354000000001,-2.7753539999999974,-2.557253999999997,-24.565754,-17.260354,22.963946,-8.488254000000001,2.5026459999999986,19.425145999999998,-0.9987539999999998,-10.896854,19.986046,25.644546000000002,2.0749460000000006,8.330545999999998,15.658445999999996,-2.810853999999999,-8.938154,-6.455954,6.979345999999999,3.881546,5.497646000000001,-14.859054,8.867946000000003,36.998946000000004,2.197445999999999,-1.9925540000000006,4.317146000000002,1.3199459999999994,-2.053654,5.9870459999999985,8.348146000000002,19.776946000000002,3.1634459999999995,-4.315353999999999,-19.779954000000004,2.7232459999999996,2.757146000000001,-5.049354000000001,-5.155254000000001,11.063245999999998,17.450746
2020-04-23,-14.210606000000002,-0.19910600000000045,3.0977939999999977,-5.674006,7.824693999999999,4.404493999999998,8.441393999999999,2.0425940000000002,-8.925406,28.370793999999997,-3.2425060000000014,-12.502106000000001,2.9011940000000003,-2.9152059999999986,-5.896706000000002,-13.177605999999997,-1.4911060000000016,-14.207906,-8.835906,-24.245506000000002,-23.331906000000004,-18.786506,15.510293999999998,14.298394000000002,-8.648506,-3.5397060000000007,24.792094000000002,-6.061906000000002,1.9617939999999994,-10.985405999999998,-1.402106000000002,5.3293940000000015,-3.1317060000000003,-7.122005999999998,-16.330605999999996,1.1896939999999998,-6.455306,-2.0767059999999997,14.575694000000002,-13.044706000000001,1.8286939999999998,-6.696306,-9.357206000000001,0.5735940000000002,-6.467806000000001,-17.019006,6.406194000000001,-2.3244059999999998,-13.236906000000001,-8.718006,3.2194940000000014,14.595994,-7.991905999999996,-9.421406,-3.1613060000000006,-6.725805999999999,-2.1208059999999995,-0.005206000000003819,-10.448206,-4.652905999999998,-2.102205999999999,-26.932406,-18.559106,31.69619399999999,-9.713906000000001,-0.24590600000000196,20.977394,-5.897706000000001,-7.991705999999997,16.974794,23.754694,3.0419940000000003,10.602794000000001,15.773994,-5.808206,-8.716906,-11.081405999999998,11.866193999999998,2.129694,5.923594000000001,-14.264306,8.710694000000004,41.529894,0.43049399999999727,-1.259806,5.094694000000002,6.941693999999998,-1.810206000000001,4.526694,3.0849939999999996,13.387394,1.9165940000000001,-4.254606000000001,-13.203306000000001,6.984994000000001,-1.216806,-4.250105999999999,0.4231939999999996,9.912293999999994,14.198993999999999
2020-04-24,-10.416052999999998,-1.4712530000000001,-1.7265530000000018,-2.4735529999999994,6.365546999999999,9.810747000000003,8.670347000000001,-1.0695530000000009,-8.645853,23.414747000000002,-2.6992529999999997,-13.613453,11.296547,-2.3400529999999993,-5.230853000000001,-13.128553,-0.845253000000001,-10.113553,-8.775253000000001,-20.925953000000003,-24.495453,-20.303353,11.288146999999997,13.773647000000004,-5.850753000000001,-2.179553,22.168647,-4.834853,1.5480469999999997,-10.482252999999998,-2.5632530000000013,8.497847,-2.379753,-4.814852999999997,-13.170152999999999,0.4171470000000005,-9.247253,-3.1695529999999996,1.2121470000000025,-9.179553000000002,-2.692353,-7.764252999999999,-8.005052999999998,2.3296470000000014,-10.575153000000002,-17.012953,11.205746999999999,-4.651252999999999,-9.793553,-8.380653,3.0465470000000012,11.336647000000001,-8.657452999999999,-4.931152999999998,0.3909470000000006,-8.286253,-2.182452999999999,3.504646999999996,-6.539253,-7.945452999999999,1.0711470000000014,-29.580853,-15.831353,24.453946999999996,-9.752453,2.1360469999999983,6.265147000000002,-3.682253000000001,-2.528752999999998,16.185147,26.218347,4.245347000000001,8.929846999999999,11.131946999999998,-5.107953,-8.396553,-7.1139529999999995,7.735046999999998,-1.744853,8.696547000000002,-14.523553000000001,10.016447000000003,24.787347,-2.7323530000000007,0.45064700000000024,5.727047000000001,4.354946999999999,-0.41725300000000026,-9.333053000000001,6.3193470000000005,7.508947000000003,-4.989452999999999,-9.096453,-5.446553,5.091047,-15.174252999999998,-2.028353000000001,-0.14005300000000087,8.290346999999997,9.514947
2020-04-27,-11.157717,-2.762417000000001,-3.2175170000000017,-3.068316999999999,4.9518830000000005,6.870282999999999,7.433882999999999,-3.2736170000000024,-12.843316999999999,11.000682999999999,-4.402217000000001,-14.558217,11.111783,-5.253816999999999,-4.2562169999999995,-14.306416999999998,0.6169829999999978,-9.965216999999999,-7.318017,-20.579417000000003,-24.394517,-20.025117000000005,15.348082999999999,9.269083,-5.9947170000000005,-0.6801169999999999,24.615683,-7.134317,4.846582999999999,-10.916917,-2.356217000000001,1.3977830000000013,3.917483,-4.143916999999999,-14.151817,-0.0032169999999995813,-8.679317,-5.836517,2.0009830000000024,-6.876617000000001,4.819783,-8.774317,-9.414617,-1.222116999999999,-6.317617000000001,-21.418917,11.878483,-3.6780170000000005,-6.746717000000001,-17.976317,8.122783000000002,12.698283,-8.888016999999998,-5.176116999999999,-1.220117000000001,-10.272617,-0.950717,4.301982999999997,-6.012917000000002,-6.842616999999998,3.0068830000000015,-31.912117000000002,-19.352417,25.570482999999996,-11.920817,1.020882999999999,3.3858829999999998,-5.489317000000002,-3.722216999999999,16.313983,28.103083,4.486883,14.244583,12.436582999999999,-7.823716999999999,-7.388317000000001,-3.583616999999998,5.633782999999998,0.9695830000000001,8.077583,-11.641617,6.028983000000004,22.572682999999994,-2.7771170000000023,-1.260417,7.375383000000002,-0.6387170000000012,1.1912829999999996,-7.584117,6.815782999999998,8.878483000000001,-2.007917,-16.512317000000003,-2.7718169999999986,5.518283000000001,-11.798417,-12.434017000000003,-4.724817000000001,10.487582999999994,7.033783000000002
2020-04-28,-11.712526999999996,-9.467927,-3.242927000000001,2.1136730000000017,2.537273,6.419272999999999,8.066373,-7.557127000000001,-15.707327,8.766673000000004,-3.5599270000000014,-18.071727,4.980873,-3.215727,-6.938927,-18.750627,-0.1766270000000003,-8.775527,-5.534526999999999,-32.055027,-24.039527000000003,-9.692127000000003,16.196272999999998,15.250073,0.672272999999999,2.026173,26.972072999999998,0.9081730000000001,5.119073,-11.977027,-0.838327000000001,-6.555027,-0.9195270000000004,-2.2396269999999996,-14.673827,0.8725729999999999,-3.9623269999999997,-2.739426999999999,-0.5206269999999984,-0.2878269999999983,9.055173,-11.325727,-5.610027,-5.054527,-7.952927,-24.826726999999998,12.348473,-6.723027,1.2261729999999993,-20.953027,13.722173000000002,12.443273000000003,-5.464727,-0.3304269999999996,-1.3280269999999992,-8.164627,3.211773000000001,10.251672999999997,-14.364327000000001,-0.8860269999999981,10.884773000000003,-31.001026999999997,-26.020727,31.554473,-9.836727,6.3446729999999985,-3.1895269999999973,-0.9602270000000015,-12.429927000000001,14.917173000000002,26.037772999999998,8.806273000000003,16.068273,12.939372999999998,-8.121827,-10.697327000000001,2.7828730000000004,6.456272999999999,4.176573,2.5554730000000028,-3.386527,9.025973000000002,21.212372999999996,-0.46092700000000164,-2.9026269999999994,15.282973000000002,1.3160729999999994,1.2892730000000003,-4.598127000000001,6.7119729999999995,12.459673,-2.9028270000000003,-26.051227000000004,-1.9640269999999995,9.491172999999998,-14.473227,-13.896327000000003,-16.828127000000002,22.949672999999997,10.418973000000001
2020-04-29,-13.913736999999996,-1.4778370000000014,-3.8151370000000027,-0.947236999999999,2.2600629999999993,2.2552629999999994,6.777463000000001,-8.196937000000002,-15.708537000000002,9.698262999999995,-1.7703370000000014,-19.665337,11.896563000000002,0.6367630000000002,-6.784537,-20.664237,-4.591737000000001,-6.950337000000001,0.5320629999999986,-26.231437,-23.259937,-10.095237000000001,12.447762999999998,14.998263,8.482162999999998,4.182562999999999,20.462263,4.568963,5.526862999999999,-8.919437,-1.7104370000000024,-4.504136999999998,6.878162999999999,-5.722436999999999,-11.780137000000002,2.1059629999999996,-7.164736999999999,3.990863,1.2470630000000034,2.9167630000000004,7.278663,-10.918837,4.088662999999998,-3.790336999999999,-8.380837000000001,-23.579237,7.716462999999998,-5.335837000000001,6.186362999999998,-21.005537,10.051263000000002,8.309363000000001,-3.4238370000000002,2.424562999999999,2.4301629999999994,-0.8071369999999982,4.341063,13.161062999999999,-14.614137,0.839663000000002,7.034863000000001,-32.273637,-32.643837,30.757963000000004,-6.704937000000001,16.353763,-4.654436999999999,0.18596299999999577,-15.086037,10.685662999999998,26.892763000000002,12.726763000000002,12.142762999999999,9.787263,-8.385036999999999,-9.460537000000002,1.412163,5.492762999999999,4.574863,1.2785630000000014,-2.0746369999999996,4.187663000000002,20.108262999999997,0.9735629999999977,0.968563000000001,20.427463000000003,-9.767937000000002,7.766463,-8.745337,6.737162999999999,1.860662999999998,-6.869137,-28.874337000000004,-3.551737,7.700362999999999,-7.263237,-14.584637000000003,-17.009737,24.747862999999995,-0.8488369999999985
2020-04-30,-12.267570999999997,-6.210071000000001,-3.638771000000001,-0.441770999999999,1.154128999999999,5.2070289999999995,2.848228999999999,-4.808871,-13.314170999999998,9.962029000000005,0.6010289999999996,-17.781471000000003,12.076329000000003,2.5612290000000004,-5.746670999999999,-18.851270999999997,-6.742370999999999,-1.9399710000000008,0.9817289999999996,-22.621070999999997,-20.548571000000003,-7.351371,8.888329,12.633529000000001,11.121728999999998,7.095728999999999,16.735829,9.598129,6.612629000000001,-5.181270999999999,-1.8215710000000016,-4.543671000000002,7.2824290000000005,-3.870471,-8.946071,4.348429000000001,-3.005870999999998,3.7434290000000003,0.29882900000000223,10.352529,8.701429000000001,-6.621970999999999,2.607628999999998,0.979229000000001,-10.491571000000002,-22.099171000000002,8.267429,0.13182899999999975,9.818228999999999,-17.899870999999997,7.249329000000001,7.901729000000001,1.8812290000000003,4.947329,2.8286290000000003,1.1085290000000008,3.230829,8.402928999999997,-10.066671000000001,2.3328290000000016,8.459529000000002,-31.858571,-36.092371,22.464329,-2.881571,12.204429000000001,-3.3798709999999987,6.332428999999996,-14.811771,5.945229,18.684728999999997,16.899829,8.909829,4.258228999999997,-7.435371,-10.392071000000001,1.8506290000000003,0.636229000000001,2.953729000000001,9.018829000000002,-0.6606710000000005,6.0654290000000035,17.935729,-1.0513709999999996,-1.092270999999999,24.297929,-7.359171000000001,6.8853290000000005,-7.067671,8.510328999999999,-0.8638710000000018,-9.716171,-27.741671,-5.026771,5.100929,-6.510071000000002,-13.037571000000003,-15.645370999999999,30.352228999999998,-9.538170999999998
2020-05-06,-11.957820999999997,-1.5044210000000005,-2.727921000000001,-4.226621000000001,-0.4315210000000014,3.2806789999999983,4.633279000000001,-5.290521000000001,-12.729521000000002,17.973779,-1.7723209999999994,-18.232021,10.143479000000003,0.9488790000000016,-2.4157209999999987,-19.419520999999996,-3.1471210000000003,1.1467789999999995,-0.17722099999999963,-22.814020999999997,-21.250221000000003,-9.423621,11.252979,14.536379000000002,2.9585789999999967,3.969679,20.769079,7.146278999999998,5.925479000000001,-6.677121,-12.976621,-4.774321,3.3001789999999995,-4.127420999999998,-13.289221000000001,6.685579000000001,-5.510620999999998,5.264779,0.9869790000000034,5.506179000000001,8.388279,-8.880021000000001,-0.688921000000001,0.681779000000001,-11.842321000000004,-22.518421,7.938978999999998,-3.069121,7.065679,-20.233721,8.203579000000003,9.183679,-0.681521,7.398679,1.578479,2.0137790000000013,1.1828789999999998,1.5551790000000012,-12.512921000000006,4.142979000000002,4.116679000000001,-38.082620999999996,-27.255821,22.005478999999998,-1.332821,7.340979000000001,-2.2167209999999997,3.666278999999997,-13.034121,5.7116789999999975,25.782579000000002,14.259678999999998,6.917079000000001,5.155378999999997,-6.747021,-3.6264210000000006,-1.0706209999999965,4.0937790000000005,4.367079,8.586879000000003,1.2213789999999998,-3.3079209999999977,18.697279,-8.888020999999998,0.10467900000000085,14.582879000000004,-4.838921,8.647678999999998,3.2755790000000022,7.652478999999998,0.3947789999999993,-6.858321,-26.332120999999997,-3.8542210000000003,3.9027790000000016,-5.885621,-19.416021000000004,-14.162121,23.902979,-7.607820999999998
2020-05-07,-11.774587999999998,-2.5032880000000004,6.825711999999999,2.868611999999999,-1.8007880000000018,1.5698119999999989,6.959412000000002,-7.213487999999999,-11.589188,14.300512000000001,-1.4512880000000004,-17.284588,9.951212000000002,1.4016120000000014,-2.064887999999998,-19.742088,-1.4514879999999994,1.284912000000001,-0.19408799999999937,-20.845087999999997,-18.211888000000002,-11.336187999999998,9.076611999999999,13.193412000000002,2.9395119999999983,6.916712,18.200112,9.540911999999999,7.9868120000000005,-5.952887999999998,-10.692088000000002,-7.257088,-0.5294879999999997,-4.122087999999999,-5.767387999999998,7.154612000000001,-9.427088,0.7455119999999997,1.3444120000000026,4.843812000000002,3.7202119999999996,-7.910588,2.2386119999999994,3.1254120000000016,-13.694288000000004,-22.121488,6.250612,-1.7453880000000013,6.432712000000002,-20.715287999999997,7.308012000000003,10.990812000000002,0.17881199999999942,5.534912,0.468712,3.7387120000000014,2.0897119999999996,-1.0009879999999993,-9.385788000000003,2.753312000000001,3.746012000000001,-39.170587999999995,-31.285688,22.511211999999997,1.1426120000000004,11.640312000000002,-5.669587999999998,7.030511999999997,-14.228588000000002,7.772012,22.263312,13.993112,7.916011999999998,5.605711999999999,-3.570487999999999,6.542212000000001,-4.481987999999998,-0.521688,7.200811999999999,10.622312,-3.0032880000000004,-4.051787999999998,14.960311999999998,-10.852388,1.8297120000000013,13.819712,-6.952387999999999,7.674011999999999,-3.4875880000000006,7.605811999999997,0.21811199999999992,-6.8229880000000005,-26.587088,-0.390788000000001,5.0562119999999995,-5.846988000000002,-18.31278800000001,-11.483387999999998,13.097211999999999,-6.013887999999999
2020-05-08,-10.679804999999998,-1.131705,10.310594999999998,-1.2054050000000012,3.2416949999999987,0.2222949999999999,7.455695000000002,-4.572905,-11.190005,13.613795,-0.859805,-16.765204999999998,10.048095000000004,1.9440950000000015,-3.2747049999999986,-19.956104999999994,-3.320104999999998,1.2680950000000013,-0.1498050000000003,-17.673604999999995,-15.066105,-9.054805000000002,8.637194999999998,14.066695000000003,1.6988949999999972,6.283094999999999,21.263994999999998,9.717194999999998,6.373894999999999,-3.6071049999999993,-11.075805,-5.679404999999998,1.0952949999999997,-5.361205,-4.673905,8.458995,-6.965004999999998,3.398294999999999,2.8720950000000043,9.450495000000002,0.9084950000000014,-8.146005000000002,2.3532949999999984,5.796395000000001,-11.101605000000003,-20.953005,8.246195,-3.653505,6.954395000000001,-20.471005,3.2677950000000036,11.305595,4.857094999999999,4.784394999999999,1.2569950000000003,1.3877950000000006,0.09769499999999975,-5.211904999999999,-10.290305000000004,0.5741950000000019,5.912595000000002,-40.141405,-23.084205,22.509994999999996,2.0380949999999998,9.891295000000001,0.4759949999999993,8.773094999999994,-16.259905,4.927394999999997,20.936094999999998,12.566094999999999,9.773495,-1.239905000000001,-2.9970049999999997,4.831795000000003,-0.3456049999999986,2.9082950000000007,8.869195,9.516695000000002,-0.6090049999999998,-4.5406049999999984,16.779595,-10.374704999999999,0.8552950000000001,17.982495,-5.949105000000001,8.789094999999998,-0.28480499999999853,7.598894999999998,-1.2508050000000022,-6.868205,-24.287705000000003,-2.2508050000000006,4.532095000000002,-6.798204999999999,-20.273105000000005,-13.266104999999998,15.614294999999998,-6.080904999999999
2020-05-11,-7.874830999999999,-4.686131000000001,11.622969,5.658169000000001,5.007369,0.4379689999999995,5.864969,0.5256690000000006,-10.614631000000001,7.349969,-0.3739310000000001,-18.672931,6.526469000000002,2.1075690000000016,-1.532331,-20.222030999999998,-3.5824309999999997,-0.19303099999999973,-1.7878309999999993,-17.531730999999997,-14.633331,-6.853031,9.092969,12.012469000000001,-3.5749310000000025,4.843569,24.145169,9.787469000000002,5.735869,-3.2988309999999994,-12.021031,-6.423931,6.422369,-7.202730999999999,-4.261931,10.052369,-4.603331,2.3584689999999995,6.298269000000002,9.031669,1.8048690000000003,-8.334631,2.5184689999999996,4.3053690000000016,-7.658931000000003,-15.774431000000002,7.118268999999999,-5.267131,8.468169000000003,-25.666631,0.8546690000000043,10.099969000000002,3.444668999999998,6.611169,4.020569000000001,8.052269,-0.7464309999999996,-8.512930999999998,-5.333931000000003,-2.5202309999999972,6.373869000000001,-34.185331000000005,-25.529931,24.952268999999994,0.6642689999999997,9.017369,0.346769000000001,11.126168999999997,-16.222531,4.9000689999999985,17.450369,11.346669000000002,9.044569000000003,1.1554689999999996,-4.980931,-2.2667309999999983,2.1925690000000015,4.765269000000002,20.003869,13.217269000000002,0.2778689999999999,2.310469000000002,18.097569,-14.531030999999997,2.215769000000001,15.578269000000006,-5.133431000000002,10.893169,2.3256690000000013,5.278369,-0.403531000000001,-9.217331,-15.769431,-4.382431000000001,4.194669,-7.333731000000001,-22.209731000000005,-14.215530999999997,15.931869,-1.9941309999999985
2020-05-12,-8.537258,-6.4567580000000016,9.716741999999998,9.102141999999997,7.649742,4.158241999999999,4.053942,-3.659858,-10.921558000000001,9.317142,-9.548657999999998,-24.799357999999998,-0.044857999999996845,-1.7738579999999984,-1.9865579999999992,-22.188657999999997,-2.2692579999999998,-1.5892579999999994,-1.1585580000000002,-22.215557999999998,-16.259057999999996,-2.257157999999999,5.294141999999999,19.287542000000002,-1.7214580000000022,7.550942,21.667942,10.291542,3.856042,-4.510558,-15.784658,-5.071057999999998,6.525041999999998,-6.333358,-2.737158000000002,11.751242000000003,-0.7259580000000001,-0.9706580000000018,0.6156420000000027,9.007942,-0.49905799999999934,-9.622458,3.500142,2.679842,-3.350858000000004,-15.816258000000005,6.590242,-8.341658,8.403142,-24.776658,-3.234957999999998,9.520642,2.4288419999999986,7.244542,3.4513420000000004,10.329941999999999,-2.9880579999999997,-1.1972579999999962,-4.668558000000003,-3.4189579999999973,8.315442000000001,-31.109458000000004,-31.325958000000004,32.461342,5.910242,11.602042000000003,3.345442000000001,7.732941999999996,-15.671458000000001,1.6376419999999992,17.911042000000002,11.719242000000005,8.501942000000003,-0.5753580000000009,-8.485058,-1.0792579999999978,4.970142000000002,6.978942000000002,19.161642,16.461742,3.275842000000001,0.15814200000000156,22.880141999999996,-14.643057999999996,8.053642,20.170242000000005,-4.564158000000001,13.914141999999998,3.249142000000002,9.183342000000001,-4.826958000000001,-10.203558,-14.901858000000002,-8.457358000000003,2.1826419999999995,-5.217358000000003,-17.296858000000007,-12.187958000000002,17.558942,0.13244200000000284
2020-05-13,-10.889546999999999,-2.3203470000000017,10.495252999999998,14.795053,5.636652999999999,6.014452999999998,2.772752999999999,-4.275946999999999,-11.882847000000003,12.049052999999999,-5.759646999999998,-20.470647,6.220653,-2.8095469999999985,-3.090447,-21.254546999999995,-3.0336469999999998,6.759453000000001,0.1810529999999997,-19.727446999999994,-12.651747,-2.0530469999999994,2.0472529999999995,13.421952999999998,-6.4983470000000025,12.463952999999998,18.820553,3.8625529999999997,2.2359529999999985,-6.013846999999998,-8.814747000000002,-9.768847,14.204352999999998,-8.491047,1.9636530000000008,8.490153000000001,-0.0292469999999998,0.9270529999999982,-1.5742469999999973,6.0346530000000005,4.3955530000000005,-9.674747,2.0292529999999998,2.0792530000000014,-3.335447000000004,-10.621647,4.9440529999999985,-7.412747,9.610753,-22.453546999999997,-1.308046999999997,9.247853000000001,1.260152999999998,7.926153000000003,2.8867529999999997,11.332253000000001,-2.1684470000000005,-3.099346999999998,-5.066747000000002,-2.261346999999998,4.566352999999999,-25.230247,-24.251347000000003,37.91545299999999,4.189652999999999,5.3276530000000015,1.6046530000000008,9.286652999999998,-19.563347000000004,1.8828530000000003,7.855052999999998,14.140553000000002,14.687653000000001,3.795953,-13.649546999999998,-1.2445469999999983,4.196153000000002,9.235253,16.622453,20.329053000000002,4.367753,8.698453,20.478653,-14.429047,5.112753000000001,20.091353000000005,-6.488547000000001,13.569652999999999,2.0379530000000003,6.962553000000001,-1.4955470000000033,-6.9801470000000005,-17.548747000000002,-1.6936470000000026,4.187253,-1.1709470000000017,-19.986047000000006,-15.618147,22.621453000000002,6.869853000000001
2020-05-14,0.560632,-5.940167999999998,11.566031999999998,8.993731999999996,8.268332,5.9122319999999995,2.389432,-5.326367999999999,-12.289268,4.582731999999999,-10.120167999999998,-18.120267999999996,5.352332000000001,-8.291468,-5.996968,-21.666167999999995,-4.645968,10.912832,4.467632000000002,-10.982067999999998,-4.938667999999999,-0.7206679999999994,-4.455868,10.624132,-0.35336800000000324,12.911831999999999,20.202032,4.142131999999999,-1.3181680000000005,-2.782668,-5.391168,-10.770067999999998,13.858931999999996,-6.652768000000001,7.8400320000000026,11.790932000000002,1.9293319999999996,1.3987319999999983,-8.703267999999998,6.198532000000002,2.4231320000000003,-9.123468,2.3140319999999988,5.644731999999999,-1.0270680000000025,-11.127968000000001,7.076731999999998,-0.6071680000000024,10.756732,-22.927668,-0.2922679999999991,12.132431999999998,0.21373199999999848,11.444332000000001,4.818631999999999,10.065231999999998,6.8905319999999985,6.256432000000001,-5.069568000000004,-1.476768,7.050632000000001,-23.749567999999996,-25.972868000000005,31.260031999999995,2.8874319999999996,9.620932,-0.865068000000002,12.209631999999996,-18.675668,-3.3049680000000006,7.5197319999999985,11.681332000000003,12.049932000000002,3.9518319999999987,-14.457268,-0.5895679999999979,1.6677320000000004,9.257732000000003,14.711932,17.451432,1.0302319999999998,10.747232,11.339732000000001,-12.772268,9.585732,17.296032000000004,-10.072168,12.304031999999998,3.894532000000002,7.922532,-6.500068000000003,-6.778868,-16.736568000000002,4.028031999999999,4.453231999999999,-2.1998680000000013,-11.939168000000002,-7.941467999999999,25.565032000000002,12.076932000000003
2020-05-15,-1.7318169999999993,-5.138117000000001,18.799982999999997,6.433882999999998,6.371182999999999,2.287883,2.2375829999999994,-6.530817,-10.982917,1.5983829999999983,-8.187916999999997,-16.366416999999995,6.292783000000002,-6.496717,-9.165717,-20.474317,-4.244817,8.669983,4.243483000000001,-8.912416999999998,-8.102317,-0.731316999999999,-2.9596169999999997,11.484382999999998,-7.211917000000004,13.842083000000002,14.191383,4.881083,-1.0811170000000012,-2.952016999999999,-2.239817000000001,-6.760116999999999,14.254182999999998,-8.933517,2.0625830000000005,8.402383000000002,6.633583,-1.5147170000000019,-6.6179169999999985,10.943983000000001,-2.607017,-9.804817000000002,0.8880830000000006,4.717483,-1.2953170000000023,-5.724117000000002,1.561482999999999,-5.9550170000000024,13.162383000000002,-23.307416999999997,0.5947830000000016,5.868682999999998,-1.7129170000000027,9.103983000000001,5.818982999999999,10.278283,2.072183,10.254483000000004,-4.929517000000004,-2.362716999999999,4.657482999999998,-21.887416999999996,-25.772817,38.820882999999995,5.708283,15.561183000000002,-1.1467169999999989,8.341382999999997,-17.485717,-4.197517,6.988182999999998,12.070083000000002,8.783083000000001,2.4307829999999995,-11.424017,-0.7688169999999994,2.321083000000001,6.527083000000001,10.796683,29.361283000000007,3.2448829999999993,10.063683000000001,10.437883000000005,-16.879116999999997,7.482383000000001,12.497883000000005,-6.973917,12.761582999999998,7.378383000000001,8.134983,-9.467417000000001,-6.2649170000000005,-16.643717000000002,2.6508829999999985,6.965383,-0.6354170000000021,-10.821217,-8.414816999999998,32.200383,1.743783
