date,科蓝软件,创业慧康,劲嘉股份,新开普,中国太保,高伟达,万向德农,承德露露,汇鸿集团,巨人网络,财通证券,捷顺科技,申通地铁,健康元,佳都科技,塞力斯,海泰发展,君正集团,浙大网新,航天信息,易联众,东港股份,七匹狼,卫宁健康,湘邮科技,永安行,凤凰传媒,绿地控股,新大陆,金字火腿,合肥城建,中国人寿,润和软件,新华保险,张江高科,南京银行,新华联,恒生电子,国金证券
2020-04-03,-8.285230400176015,6.69326959982398,0.1894695998239856,-7.594430400176018,-1.7464304001760143,-3.4108304001760175,17.82636959982398,11.559769599823984,12.730669599823985,3.052669599823985,-3.273930400176016,-9.046830400176017,5.396869599823986,6.551469599823983,-1.9037304001760167,1.3502695998239835,7.343569599823986,-1.9676304001760156,2.7688695998239847,-7.282930400176016,-5.651530400176015,-11.065130400176015,0.725369599823984,5.573369599823984,1.3156695998239847,0.8305695998239816,4.973169599823985,1.774769599823985,-3.803130400176018,21.73596959982399,7.848369599823984,-0.3605304001760158,-12.757930400176017,2.1755695998239846,4.814769599823985,4.239269599823985,-2.1411304001760154,4.1682695998239865,-2.621930400176014
2020-04-07,2.562627149965855,13.614527149965848,0.32592714996585326,-1.1291728500341494,-2.8278728500341455,8.95882714996585,22.26132714996585,11.643227149965856,11.527627149965854,1.9774271499658536,-3.989672850034148,-5.584972850034147,3.187127149965855,4.563127149965851,6.3563271499658525,-0.7887728500341475,2.668727149965853,-2.5381728500341483,4.926527149965853,-6.179572850034147,-1.90427285003415,-6.211672850034146,-2.5312728500341484,12.164927149965854,2.0705271499658524,-1.4725728500341486,2.4381271499658537,-1.1848728500341457,1.1947271499658507,27.089027149965858,9.524327149965853,-0.8797728500341471,-6.898972850034148,1.4997271499658527,-5.159772850034146,1.1177271499658528,0.23502714996585272,9.076527149965855,-2.7924728500341462
2020-04-08,-0.23333886656350278,12.083061133436491,0.8297611334364949,-0.23513886656350635,-3.4658388665635043,12.412861133436492,19.725261133436494,14.070661133436497,13.145161133436496,3.437261133436496,-4.5711388665635075,-3.4304388665635055,6.684761133436496,9.155261133436493,11.682461133436492,0.02376113343649422,6.740361133436496,0.33586113343649404,1.244861133436494,-4.911538866563507,-2.837838866563506,-7.597638866563506,2.940361133436494,6.863461133436496,4.133861133436494,0.6529611334364922,4.907561133436495,0.2649611334364952,0.437261133436492,26.2046611334365,9.651961133436494,-1.1369388665635058,-8.169138866563504,0.835761133436494,-0.5397388665635054,6.777761133436494,5.367161133436495,5.828861133436494,-4.021938866563505
2020-04-09,2.4483314329326964,17.439831432932692,0.21473143293269525,-0.7030685670673059,-3.0393685670673043,15.621031432932693,20.47703143293269,10.952531432932696,6.600331432932694,2.5235314329326948,-1.7992685670673054,-4.848968567067306,5.157731432932696,8.775931432932694,21.138931432932694,-2.3736685670673054,5.7120314329326956,5.568831432932694,5.349031432932694,-4.495468567067306,-3.301568567067305,-3.5616685670673034,2.731431432932695,14.967531432932695,1.935631432932695,0.8502314329326927,4.647531432932696,-1.4145685670673043,3.019231432932693,23.3974314329327,9.315231432932693,-2.4659685670673057,-5.288368567067305,0.7909314329326943,0.20983143293269524,4.861131432932694,4.753631432932695,8.508531432932696,3.0023314329326958
2020-04-10,-1.6776065756565401,14.037893424343459,-2.1945065756565407,-4.729306575656542,-1.9365065756565398,6.5783934243434565,19.23719342434346,8.997193424343457,-8.505306575656544,2.1158934243434606,-7.047906575656542,-8.426906575656542,3.3856934243434598,8.470593424343459,10.307193424343453,-1.2670065756565405,2.5226934243434616,2.2844934243434585,2.748093424343459,-4.687306575656541,-12.31620657565654,-6.102506575656538,1.4487934243434593,11.442193424343458,0.027093424343459738,1.1041934243434581,2.8802934243434604,-1.65540657565654,0.4792934243434581,17.66889342434346,2.3599934243434597,-0.794806575656541,-8.55650657565654,0.11759342434345915,-0.03170657565654045,3.4910934243434584,4.220993424343462,6.725693424343458,0.055793424343460796
2020-04-13,-4.220481027395554,5.8195189726044445,-1.4195810273955545,-10.810181027395558,-2.358681027395554,6.195818972604443,13.337518972604446,7.655518972604445,-1.193981027395556,-0.04858102739555503,-10.776281027395555,-16.007881027395555,3.6051189726044477,13.323618972604445,-1.646281027395558,1.6143189726044453,2.3359189726044463,1.688618972604444,-0.5224810273955562,-7.727481027395555,-17.378981027395554,-6.980181027395554,0.797318972604446,5.6727189726044465,-1.784581027395555,2.446918972604446,-0.5584810273955523,-3.483781027395553,-1.0946810273955558,18.978718972604447,2.776118972604447,1.3397189726044447,-9.857681027395556,-1.130181027395555,-0.608181027395555,2.435918972604444,1.4694189726044455,2.8098189726044445,-1.496681027395555
2020-04-14,0.38609825640345896,11.098498256403454,-1.2108017435965424,-6.751101743596545,-0.35950174359654197,10.435998256403453,14.67569825640346,8.010798256403456,-5.996801743596545,-0.9687017435965419,-4.148201743596543,-8.057201743596542,1.180698256403459,16.750398256403457,-0.32520174359654874,0.7162982564034581,-12.172201743596542,-0.1316017435965432,0.3696982564034561,-7.6749017435965445,-16.414001743596543,-3.429501743596541,-0.7052017435965434,14.98069825640346,-1.9205017435965421,4.191798256403459,-2.685901743596541,-3.550801743596542,0.7021982564034568,14.561498256403457,-1.5735017435965415,-1.1706017435965426,-4.473901743596542,1.8286982564034573,-2.5161017435965425,1.1466982564034565,-3.795801743596542,7.237598256403455,3.2690982564034594
2020-04-15,2.8873932023052844,3.084193202305283,1.207393202305285,-5.591206797694718,-0.7982067976947158,17.642693202305285,24.359193202305285,7.028693202305286,-1.4351067976947176,-3.8372067976947166,-7.155606797694715,-5.680606797694715,-0.5009067976947147,17.73869320230528,-5.80480679769472,2.238893202305284,-16.610606797694714,-2.5644067976947174,-0.19300679769471807,-9.427006797694716,-19.399906797694715,-2.8694067976947144,-1.9588067976947157,4.575493202305286,-1.352806797694716,1.5414932023052865,-4.014906797694714,-4.057706797694714,-2.181306797694716,6.080393202305283,-1.134606797694715,0.5129932023052842,-6.665706797694716,1.4161932023052841,-1.3650067976947151,-0.035206797694717795,-3.3239067976947156,4.465393202305284,0.684493202305285
2020-04-16,10.9753237022511,8.329123702251097,2.9538237022511007,-0.31117629774890165,-2.4729762977488994,27.9945237022511,28.5417237022511,3.6865237022511,3.000023702251099,-6.5300762977488995,-5.316476297748899,-4.2199762977488975,-3.562276297748898,16.6486237022511,-8.948076297748903,7.895223702251101,-12.278876297748901,-1.7883762977489006,1.8935237022510982,-7.8205762977489,-17.062776297748897,7.0087237022511,-3.3583762977488996,15.2278237022511,-0.13027629774889893,2.630623702251101,-4.474276297748899,-3.369476297748898,2.9030237022511,2.5273237022510973,-0.6315762977488986,-0.1475762977488998,-1.9467762977488983,1.1793237022511005,0.040523702251100024,0.30542370225109927,-4.680076297748899,4.7120237022511,4.010923702251103
2020-04-17,-0.11973957918962963,1.5196604208103732,1.4528604208103761,0.9013604208103754,0.5765604208103756,9.37016042081038,17.665660420810376,-1.0043395791896255,-2.466139579189625,-14.278439579189625,-14.767539579189624,-8.903839579189624,-9.902139579189623,7.657160420810376,-19.381939579189627,0.07076042081037492,-12.053539579189625,-6.864739579189626,-7.272439579189627,-15.333039579189625,-25.398639579189624,-3.9314395791896253,-9.801639579189622,6.152860420810377,-6.801039579189625,-3.0808395791896244,-10.641139579189623,-6.137539579189625,-8.403539579189623,-10.745639579189625,-3.572539579189624,4.058760420810375,-11.747239579189621,0.6681604208103751,-7.921839579189624,-3.8931395791896257,-9.876839579189625,-1.0501395791896253,-6.506439579189625
2020-04-20,3.0562330559403,0.4972330559403033,2.0632330559403043,6.798433055940304,-0.1878669440596964,15.287633055940308,21.836433055940304,-1.0437669440596964,-4.480366944059696,-13.030466944059697,-14.032266944059696,-5.636166944059695,-9.634566944059696,6.188233055940303,-14.475766944059698,2.6442330559403033,-9.917366944059694,-6.455466944059698,-5.955766944059699,-14.487366944059696,-20.672366944059693,-2.511166944059697,-9.548866944059696,6.605833055940307,-8.446366944059694,-8.629466944059697,-11.387966944059698,-6.039566944059696,-6.908366944059694,-5.746666944059697,-0.0822669440596977,3.3094330559403033,-9.745366944059695,2.5083330559403034,-6.255566944059696,-5.210466944059698,-9.700666944059698,1.0910330559403032,-7.101966944059694
2020-04-21,4.106555038956259,0.7426550389562616,0.6989550389562633,6.507355038956261,-1.8758449610437378,14.120355038956268,14.633255038956262,-3.004844961043738,-1.8266449610437374,-11.49544496104374,-13.95894496104374,-1.5623449610437354,-10.159744961043735,6.890855038956262,-10.084244961043739,-1.2168449610437375,-7.564944961043738,-5.9986449610437385,-2.3114449610437404,-11.423644961043738,-13.58524496104374,1.5790550389562616,-9.215544961043738,5.679655038956266,-8.698944961043736,-11.050444961043738,-11.736744961043735,-7.215044961043737,-6.988744961043736,2.5547550389562637,2.0591550389562623,3.1763550389562623,-5.769544961043735,2.834755038956262,-5.850144961043737,-5.6826449610437395,-8.991544961043738,2.8309550389562625,-8.418644961043737
2020-04-22,4.187946259398744,-1.1144537406012522,-1.6456537406012512,8.841546259398749,-2.7564537406012524,11.708446259398748,27.639946259398748,7.370146259398747,3.4223462593987493,-7.737053740601253,-13.024753740601252,-0.6924537406012503,-7.173653740601252,7.569746259398747,-5.2259537406012555,-2.2063537406012528,-6.882453740601251,5.749046259398746,-4.663453740601255,-10.193453740601253,-12.032253740601252,0.8262462593987472,-7.3610537406012515,5.28174625939875,-7.738253740601252,-8.727953740601254,-9.325853740601252,-5.492053740601252,-5.333553740601252,6.097946259398748,2.8615462593987457,2.3129462593987467,-4.84105374060125,2.6915462593987476,-4.594153740601252,-4.282353740601254,-7.845353740601253,2.8688462593987474,-6.978953740601251
2020-04-23,12.338061029666678,-2.8020389703333217,0.17216102966668057,17.95286102966668,-2.68653897033332,14.448161029666686,26.603661029666682,8.036661029666679,7.251461029666681,-6.66983897033332,-12.01963897033332,-4.443438970333318,-5.45063897033332,13.85296102966668,-4.293338970333322,8.594561029666682,-5.642838970333319,12.60006102966668,-3.6442389703333222,-8.638138970333321,-7.903738970333323,3.073961029666678,-5.578638970333318,3.6795610296666803,-5.4131389703333195,-6.406438970333321,-7.50433897033332,-4.956938970333319,-4.044638970333318,5.271861029666682,-0.8959389703333211,1.1913610296666794,-7.8106389703333186,2.74166102966668,-5.256538970333319,-2.4052389703333206,-6.872638970333321,3.37216102966668,-4.804338970333319
2020-04-24,7.714834574317082,-5.643365425682914,0.006134574317085306,17.262934574317086,-2.1259654256829155,11.369034574317087,14.874934574317084,3.653334574317084,0.34263457431708666,-3.8736654256829164,-11.680165425682915,-2.208065425682914,-3.8072654256829153,6.815634574317084,-3.2398654256829156,4.244234574317085,-4.235265425682915,11.486934574317083,-7.093265425682917,-8.181965425682915,-10.798465425682913,-0.38836542568291454,-4.239465425682914,-0.390265425682913,-4.605065425682914,-4.518665425682916,-6.356865425682914,-5.837565425682914,-2.684965425682914,1.207534574317084,3.698334574317082,1.3372345743170841,-9.57396542568291,3.2742345743170853,-3.511965425682915,-1.9129654256829158,-4.758065425682916,4.162534574317084,-2.385365425682914
2020-04-27,7.966271200199952,-4.598328799800045,-6.114628799800045,15.274671200199956,-1.605528799800046,9.78237120019996,12.792471200199953,4.108271200199953,-2.8151287998000436,-5.291528799800046,-14.953128799800048,-4.146428799800043,-6.933628799800045,4.053271200199954,-3.990428799800047,0.292571200199955,-5.074928799800045,8.410671200199952,-14.165528799800045,-15.020728799800047,-15.000028799800047,-5.993228799800049,-9.139528799800043,7.064071200199954,-8.466828799800046,-8.681728799800046,-8.223328799800045,-7.395128799800045,-4.598628799800045,5.328371200199956,1.5342712001999528,0.2730712001999538,-11.480428799800041,2.2679712001999546,-1.1878287998000459,-2.298328799800046,-7.823328799800046,8.201871200199955,-6.913928799800047
2020-04-28,5.156364133333587,1.879664133333593,-11.00413586666641,11.567564133333596,-0.8679358666664088,5.914364133333595,9.203764133333591,-4.896735866666409,-3.6832358666664065,-5.24533586666641,-15.07183586666641,-7.798835866666408,-7.93013586666641,4.70326413333359,-2.4375358666664115,-6.061835866666409,-4.278335866666409,6.2696641333335865,-10.77613586666641,-16.62583586666641,-16.88203586666641,-8.12273586666641,-12.407635866666407,11.820864133333595,-9.94513586666641,-10.69943586666641,-10.07433586666641,-6.425735866666409,-5.501235866666408,6.78256413333359,-1.9041358666664108,0.32386413333359054,-11.771235866666409,1.2214641333335905,1.078564133333591,-3.70843586666641,-9.923635866666409,8.20266413333359,-5.881935866666411
2020-04-29,2.69561856378619,0.9347185637861894,-12.19338143621381,9.082818563786192,0.7034185637861896,5.070418563786195,-8.361181436213812,-10.837081436213811,-10.646681436213807,-6.81138143621381,-16.48548143621381,-7.457481436213806,-9.647281436213811,2.335618563786191,-3.696181436213814,-6.432881436213807,-10.392081436213811,5.999318563786186,-17.01888143621381,-17.217681436213812,-14.58338143621381,-9.328381436213812,-13.279481436213809,7.373718563786193,-12.35228143621381,-11.41788143621381,-11.30468143621381,-4.8332814362138095,-6.409981436213809,-9.252781436213809,0.40291856378618895,0.7688185637861897,-10.90008143621381,4.04131856378619,-4.492781436213811,-2.53048143621381,-11.99598143621381,4.571918563786189,-4.331581436213812
2020-04-30,5.204869259131373,3.7744692591313753,-10.145830740868625,11.73086925913138,0.7730692591313748,9.14036925913138,-3.9003307408686254,-9.545630740868626,-6.75613074086862,-8.625330740868627,-14.033530740868624,-2.094730740868625,-8.000630740868626,3.5762692591313776,-1.1145307408686276,-7.3771307408686235,-7.7437307408686245,8.401869259131376,-13.627230740868624,-19.120630740868624,-14.534930740868624,-5.878730740868624,-13.024730740868621,10.14306925913138,-8.730330740868624,-12.171630740868626,-7.2342307408686235,-4.718030740868624,-3.4832307408686245,-7.620530740868627,0.8516692591313747,-0.19243074086862477,-4.3954307408686235,2.4244692591313752,1.432569259131375,-3.497730740868625,-10.748530740868624,8.072469259131376,-1.5472307408686259
2020-05-06,5.858474180204411,7.2665741802044135,-8.068225819795588,10.775874180204415,1.067574180204412,8.68527418020442,4.848174180204412,-3.8138258197955883,-4.877425819795584,-5.772325819795588,-12.998125819795588,-6.679625819795588,-5.5043258197955875,7.224774180204414,-0.9309258197955936,-6.521825819795586,-5.8568258197955885,9.957974180204413,-10.595225819795589,-16.12932581979559,-13.239225819795585,-5.427425819795591,-11.469225819795588,11.511874180204412,-6.5553258197955895,-11.454725819795588,-4.746125819795587,-3.673125819795587,-2.1053258197955866,-1.0821258197955892,2.4894741802044114,-1.726925819795588,-1.298025819795587,4.0295741802044125,2.7224741802044115,-1.527625819795588,-8.573325819795588,8.438774180204412,1.2325741802044097
2020-05-07,5.405454605700918,6.1160546057009215,-9.42794539429908,10.152654605700924,2.7129546057009204,5.641354605700926,7.85645460570092,-2.89204539429908,-14.710845394299074,-5.49224539429908,-11.800445394299082,-1.5114453942990795,-5.793645394299079,7.435954605700921,-0.2459453942990828,-6.588045394299079,-8.920645394299079,9.99985460570092,-8.91374539429908,-16.397545394299076,-14.643645394299078,-4.65864539429908,-10.870545394299079,7.082954605700923,-5.160845394299079,-11.18894539429908,-4.116445394299078,-4.339645394299079,-1.6280453942990774,-0.7888453942990807,1.7437546057009201,-2.0214453942990795,-2.70094539429908,3.7061546057009203,-1.2171453942990806,-1.12714539429908,-11.512645394299078,9.129254605700922,1.7255546057009188
2020-05-08,1.4007372179818707,3.2242372179818752,-8.101962782018127,12.809837217981872,1.2993372179818738,1.37733721798188,3.9603372179818717,-4.140262782018128,-16.79426278201812,-4.774162782018129,-10.66426278201813,-0.7738627820181256,-5.358662782018126,5.166737217981875,-7.435762782018129,-6.345262782018125,-7.7591627820181275,9.61423721798187,-9.85096278201813,-16.036162782018128,-14.033562782018127,-5.817262782018126,-10.674962782018126,3.5585372179818755,-2.2867627820181275,-10.723262782018127,-3.796062782018127,-2.6285627820181263,-1.5367627820181262,-1.9630627820181323,0.9221372179818719,-0.7867627820181278,-2.853762782018128,2.892337217981873,-0.5378627820181279,0.40643721798187304,-14.959862782018124,6.537637217981874,4.449237217981871
2020-05-11,0.534101275850375,-2.4931987241496225,-9.620198724149622,7.591501275850377,2.0607012758503784,-3.3849987241496162,11.412201275850377,-7.208998724149624,-16.312098724149617,-7.705498724149624,-13.434998724149624,-1.3468987241496244,-8.60339872414962,6.154401275850377,-18.277598724149627,-7.007098724149622,-11.306498724149623,6.991001275850375,-10.731098724149623,-19.10629872414962,-17.751198724149624,-7.655998724149623,-13.255798724149624,1.8319012758503788,-5.827398724149623,-13.335898724149624,-6.080298724149622,-2.843498724149623,-5.283098724149621,-2.243398724149626,-1.422798724149624,0.8715012758503768,-6.503898724149625,3.814401275850377,-0.5821987241496229,-5.584198724149623,-20.924198724149623,4.299901275850379,3.545401275850375
2020-05-12,-0.9140054079430305,-2.4026054079430277,-9.23280540794303,7.158694592056974,1.5470945920569728,-5.33380540794302,8.50469459205697,-3.8716054079430284,-14.774605407943021,-5.496105407943029,-12.45080540794303,-2.7570054079430273,-7.9219054079430276,5.342094592056974,-21.93770540794303,-8.315505407943025,-11.99660540794303,2.661794592056971,-14.07070540794303,-18.720005407943027,-20.183405407943027,-9.14290540794303,-12.008505407943028,0.5172945920569729,-1.238005407943029,-13.12560540794303,-5.5126054079430284,-1.915005407943028,-6.485705407943027,1.2080945920569697,3.3819945920569707,0.706194592056971,-8.58430540794303,5.139994592056971,-0.2269054079430285,-3.9558054079430276,-20.73360540794303,6.1229945920569735,-1.6362054079430302
2020-05-13,5.578258820182104,1.4882588201821088,-8.489141179817894,13.214858820182108,-0.058241179817893035,5.148558820182112,8.855758820182107,1.448158820182107,-11.291741179817887,-5.3807411798178935,-8.070741179817894,-0.2381411798178923,-7.250141179817893,8.512658820182107,-14.135141179817891,-7.3514411798178925,-9.933741179817895,5.621658820182106,-9.008241179817892,-17.754941179817887,-14.899441179817892,-6.017441179817894,-9.718941179817893,8.145158820182107,1.7641588201821066,-10.805341179817896,-4.870441179817893,-1.9719411798178932,-5.678941179817892,7.891258820182106,5.070458820182105,-0.7632411798178941,-4.495441179817894,4.524558820182108,1.2506588201821067,-3.4460411798178936,-20.18304117981789,8.829558820182108,1.1916588201821048
2020-05-14,8.57059043495317,4.180990434953173,-8.249309565046829,16.548090434953174,0.4816904349531723,4.611590434953178,12.472390434953168,2.91259043495317,-15.100509565046826,-1.9695095650468302,-4.973709565046829,6.613890434953172,-4.038209565046829,2.320890434953173,-5.521309565046828,-8.756009565046824,-7.747809565046828,5.83749043495317,-8.22300956504683,-16.08150956504683,-12.907109565046827,-1.4440095650468274,-9.511409565046828,8.080890434953172,5.237390434953172,-9.866809565046832,-1.8975095650468292,-0.8528095650468289,-2.4116095650468274,5.658690434953167,1.270090434953168,-2.0884095650468297,-1.6879095650468292,3.8750904349531714,2.4875904349531717,-2.220709565046828,-6.843009565046831,11.269690434953173,2.6585904349531693
2020-05-15,7.721177710884668,2.427077710884672,-6.0693222891153304,11.667577710884672,-0.49892228911532943,3.5832777108846745,16.73517771088467,-0.3864222891153315,-12.566222289115327,-4.0940222891153315,-5.503522289115331,6.2046777108846705,-4.016522289115331,-0.5163222891153312,-6.221922289115332,-7.8922222891153275,-6.558122289115331,6.414877710884669,-7.259922289115329,-14.796522289115327,-10.90472228911533,-0.5047222891153291,-7.981522289115331,2.1827777108846704,5.22427771088467,-9.583322289115333,-0.4549222891153305,-0.8493222891153307,-1.9806222891153298,13.37417771088467,1.1709777108846668,-1.835022289115331,-1.5536222891153306,5.04907771088467,4.62317771088467,-1.2256222891153299,6.06697771088467,10.65967771088467,0.9532777108846675
2020-05-18,-0.06971951323394965,2.811080486766053,-5.247019513233949,6.240680486766054,-0.2370195132339466,-13.260219513233942,13.40588048676605,9.68068048676605,-10.759219513233944,-4.908419513233948,-5.9384195132339475,1.3635804867660517,6.776480486766051,-1.0992195132339462,-6.480819513233948,-10.716419513233946,-6.641319513233948,8.845580486766051,-9.360419513233946,-13.155319513233946,-13.956219513233945,-1.5355195132339483,-7.663619513233947,1.2441804867660529,6.696280486766052,-11.70791951323395,-0.439419513233948,-0.534919513233948,-6.781719513233947,14.587380486766051,2.5688804867660497,-1.6432195132339482,-0.7512195132339461,3.8983804867660523,7.649480486766053,-0.4954195132339472,17.046480486766047,10.027180486766053,3.3075804867660503
2020-05-19,-9.196397052021965,-0.4911970520219613,-6.910397052021964,-0.574197052021962,0.5848029479780386,-22.20509705202196,9.244202947978037,15.438702947978038,-11.82119705202196,-1.9896970520219626,-6.919097052021962,1.8996029479780376,17.024102947978037,-1.2153970520219624,-7.006197052021961,-17.59059705202196,-7.740897052021963,6.158702947978038,-11.174597052021964,-14.474697052021959,-16.36009705202196,-9.872697052021962,-7.417297052021961,-4.701497052021962,6.390202947978037,-12.957197052021964,-2.7600970520219636,-2.714897052021962,-11.841297052021963,18.337102947978035,1.027402947978035,-1.1854970520219632,-6.317697052021962,4.329502947978038,7.212702947978039,-0.9455970520219621,24.496502947978033,11.17780294797804,1.5685029479780361
2020-05-20,-4.452344929131508,1.0506550708684925,-7.9729449291315095,-8.41854492913151,-0.4609449291315081,-11.660144929131508,13.542555070868492,19.13295507086849,-7.782344929131506,1.1047550708684912,-3.432244929131508,0.44055507086849,29.628755070868493,1.6981550708684932,-5.828944929131509,-11.789444929131506,-3.5411449291315087,14.742355070868491,-8.39074492913151,-11.430144929131508,-13.855044929131504,-3.998744929131508,-4.0152449291315095,-3.381644929131507,11.098255070868492,-14.333144929131507,-0.35934492913150873,-1.1049449291315077,-7.69654492913151,23.015655070868487,1.2240550708684892,-3.319244929131509,-4.256744929131509,6.303855070868492,8.829655070868492,3.8302550708684926,20.30285507086849,12.751955070868494,4.1940550708684885
2020-05-21,-7.479275214757616,-3.158875214757613,-8.468275214757615,-13.160575214757614,0.02902478524238522,-15.879575214757615,5.02952478524239,19.25602478524239,-5.2015752147576135,0.5547247852423853,-3.634275214757614,-1.3756752147576154,41.28452478524239,4.187524785242385,-4.240575214757614,-15.859575214757612,-2.577775214757615,15.838924785242385,-9.594375214757614,-13.166075214757615,-15.38387521475761,-4.692175214757614,-3.131975214757615,-8.175375214757613,7.875724785242383,-7.436875214757615,2.191124785242385,0.3767247852423871,-9.113775214757617,16.418724785242386,2.2425247852423853,-2.6295752147576157,-6.607875214757614,4.558524785242384,17.357724785242386,4.681924785242387,23.52762478524238,8.617624785242388,5.883724785242383
2020-05-22,-6.653098158819055,-6.706898158819053,-3.941298158819054,-10.546698158819055,0.5553018411809467,-11.752398158819052,4.0154018411809504,22.429101841180945,-5.084498158819054,0.7218018411809461,-2.6187981588190525,-3.059898158819055,53.52450184118095,2.1191018411809472,-1.4698981588190532,-12.764098158819051,-3.0471981588190538,17.935701841180947,-11.207598158819053,-16.626798158819053,-16.550498158819046,-8.439798158819055,-3.058398158819054,-8.547498158819053,7.460401841180946,-3.2412981588190526,2.9106018411809473,1.1287018411809477,-6.230398158819055,9.698001841180941,-0.07849815881905542,-2.7661981588190536,-6.6197981588190515,2.9375018411809464,17.37940184118095,4.971901841180947,22.412201841180938,10.174401841180948,6.637701841180942
2020-05-25,-3.782586464585865,-5.4074864645858645,-2.951486464585866,-4.697186464585864,0.5192135354141354,-11.593886464585863,-2.4749864645858635,15.742213535414137,-5.292886464585865,3.0248135354141352,0.37901353541413574,-0.4110864645858672,65.59111353541414,4.944913535414136,-4.225786464585864,-9.464686464585862,1.433813535414135,11.450313535414136,-8.614486464585864,-16.002686464585864,-15.700786464585859,-6.522686464585865,-1.8327864645858656,-6.654186464585863,10.427113535414133,-1.4951864645858646,5.105713535414135,5.477813535414136,-3.016886464585866,5.999213535414134,0.4492135354141338,-4.267086464585866,-2.358386464585866,3.702513535414134,21.820013535414134,8.698413535414135,31.302713535414135,12.040613535414137,9.291113535414132
2020-05-26,-9.379459302081244,3.206240697918754,-2.1775593020812476,-11.003759302081248,-0.33265930208124583,-9.496259302081246,-0.6854593020812436,17.252340697918754,-8.024159302081245,3.606040697918754,1.9489406979187547,4.161740697918752,75.38624069791877,5.608340697918753,2.5089406979187543,-16.50355930208124,2.022740697918754,3.6274406979187566,-5.682159302081245,-14.202559302081248,-14.040859302081243,-3.931759302081247,-1.2683593020812467,-1.2507593020812449,12.059040697918752,0.2035406979187544,6.4023406979187545,4.7956406979187545,-0.6385593020812477,7.408740697918753,4.637340697918752,-4.759759302081247,-0.06775930208124747,4.320540697918753,23.061240697918752,8.491340697918753,28.13854069791875,15.033840697918757,11.35704069791875
2020-05-27,-7.4350655686866975,0.007034431313305944,-1.2573655686866987,-12.087465568686698,0.5801344313133038,-7.520865568686695,10.352734431313305,22.849434431313306,-4.822165568686695,1.0072344313133037,1.5160344313133038,4.775734431313301,83.53053443131331,8.616234431313302,1.3999344313133046,-14.804565568686694,2.486534431313304,2.492934431313307,-4.760065568686696,-15.456365568686696,-13.651965568686695,1.6860344313133035,-0.5045655686866966,-3.566065568686697,12.332534431313302,0.030434431313302923,4.855834431313304,4.984434431313304,-1.7913655686866983,11.189534431313302,6.584134431313303,-4.854865568686698,-0.0026655686866980943,3.9126344313133026,30.5150344313133,8.194134431313303,24.3464344313133,12.273534431313305,9.373434431313301
2020-05-28,-6.6767082186796305,1.2845917813203718,-1.0021082186796304,-8.539208218679628,0.4389917813203712,-6.207408218679627,15.117491781320373,18.527091781320372,-2.4947082186796283,2.321091781320371,11.111191781320368,7.750791781320368,94.23229178132037,4.870291781320371,1.882091781320371,-12.742608218679626,0.7965917813203709,3.629591781320375,-3.4465082186796283,-11.744308218679631,-12.427408218679627,1.3276917813203712,-1.24750821867963,-5.437308218679631,13.87879178132037,2.247191781320371,5.392491781320372,2.9574917813203716,-0.6311082186796293,5.4565917813203715,5.0835917813203695,-3.6974082186796293,2.6229917813203696,5.093091781320371,28.099491781320367,8.16799178132037,25.368291781320362,7.054391781320373,13.425591781320367
2020-05-29,-2.0019297943069314,2.5755702056930723,2.793170205693068,-2.7476297943069286,-0.9513297943069303,-0.14592979430692954,13.43357020569307,23.42417020569307,1.92157020569307,3.8187702056930695,12.112870205693069,18.32577020569307,100.65027020569305,6.93617020569307,4.61397020569307,-4.61842979430693,2.173370205693069,6.687170205693073,3.9142702056930694,-4.06592979430693,-4.66612979430693,6.88257020569307,4.40317020569307,-2.1555297943069327,17.975970205693066,9.18507020569307,11.55047020569307,1.8331702056930699,5.20607020569307,3.5171702056930667,12.29937020569307,-5.339729794306932,7.587370205693066,5.498370205693068,23.726770205693064,9.455670205693067,24.806270205693068,8.98217020569307,11.612270205693067
2020-06-01,1.9039220968773032,8.549922096877303,3.812222096877302,1.2585220968773045,-2.930677903122696,3.3252220968773045,18.871622096877307,24.1822220968773,3.9605220968773045,3.6144220968773038,15.561622096877304,18.955622096877303,109.30152209687729,11.281722096877303,6.952422096877306,-4.226377903122697,6.980922096877304,5.473522096877305,6.3854220968773046,-1.785777903122697,-7.0062779031226965,8.042322096877303,4.169922096877304,2.117822096877302,21.1101220968773,7.493422096877302,10.276222096877305,0.8329220968773043,5.908222096877303,11.730822096877302,9.040322096877302,-5.858977903122699,9.1957220968773,2.200422096877303,34.1041220968773,6.530422096877302,26.020022096877305,15.037822096877303,17.364622096877305
2020-06-02,-3.1940202627156626,1.699979737284341,1.060979737284337,-0.29692026271565997,-1.9783202627156617,-2.7584202627156613,14.853979737284337,20.693379737284335,4.935779737284339,0.07227973728433845,9.950979737284337,14.082179737284337,96.07627973728432,11.210379737284336,3.3574797372843386,-3.5233202627156612,4.27737973728434,2.1711797372843415,2.2558797372843378,-1.3239202627156614,-6.962720262715663,2.2797797372843376,2.994579737284339,-6.818120262715663,15.42897973728434,4.885479737284338,5.178779737284339,1.8997797372843392,1.123979737284338,13.788479737284336,7.456279737284339,-3.6591202627156636,2.886279737284336,3.9436797372843375,27.157979737284336,5.9862797372843355,21.50187973728434,9.024379737284338,15.60407973728434
