date,飞利信,恒宝股份,数知科技,聚龙股份,梦网集团,昆仑万维,科蓝软件,金固股份,金冠股份,金财互联,紫光国微,中科创达,信息发展,海联金汇,飞天诚信,赢时胜,科达股份,汉威科技,朗科科技,华媒控股,海峡创新,*ST联络,二三四五,众应互联,新晨科技,广电运通,数字认证,奥马电器,智度股份,华力创通,广东骏亚
2020-01-20,-2.7442436649083826,-1.801143664908381,6.88055633509162,-11.60464366490838,-8.844643664908384,1.7967563350916178,-10.020343664908381,-8.958843664908377,-19.13264366490838,41.85955633509162,1.8131563350916184,13.110156335091618,-3.8901436649083823,-15.97084366490838,15.145656335091621,-3.3930436649083817,-2.96724366490838,-6.2160436649083834,-2.1681436649083796,-4.68234366490838,-4.289943664908382,-1.6890436649083813,-6.77634366490838,-20.523043664908382,-0.569643664908382,12.935156335091621,2.4246563350916186,-10.06644366490838,2.1102563350916226,-2.8939436649083796,-4.64254366490838
2020-01-21,2.952757147201388,-3.322742852798611,5.222457147201389,-6.868742852798611,-7.810942852798615,0.3361571472013867,-10.177442852798611,-9.433442852798612,-26.29834285279861,39.50305714720139,1.7985571472013886,18.837757147201387,-6.688642852798612,-10.746742852798612,14.85525714720139,-2.973742852798612,-2.79484285279861,-14.280742852798614,-3.54044285279861,-5.262642852798612,-9.232842852798608,0.8930571472013875,-7.39814285279861,-15.46564285279861,2.2121571472013883,11.014457147201387,0.26875714720138744,-10.59544285279861,0.484457147201391,-1.419042852798611,-5.276042852798609
2020-01-22,1.4500290339607838,-4.431070966039216,2.4452290339607865,-7.789370966039216,-1.8442709660392174,-1.7881709660392162,-9.503170966039216,-10.575770966039217,-26.018870966039213,40.16982903396079,6.817529033960783,18.14082903396078,-7.976270966039216,-8.398670966039214,15.914729033960786,-0.0449709660392168,-2.8595709660392155,-12.391970966039215,-1.5284709660392153,-6.937770966039216,-7.5032709660392145,-9.402170966039217,-7.195070966039217,-9.564870966039214,0.12582903396078393,9.086129033960784,0.05792903396078264,-12.492470966039216,-0.48927096603921383,-5.188470966039214,-4.437570966039216
2020-01-23,5.763396656567428,-7.06480334343257,9.45719665656743,-9.69180334343257,1.1759966565674276,4.576396656567429,-6.966303343432571,-7.30670334343257,-24.52190334343257,30.226996656567433,1.1778966565674271,16.440596656567426,-6.699603343432571,-11.364103343432568,9.04239665656743,-3.4140033434325714,-7.35190334343257,-18.395503343432573,-1.8087033434325699,-6.499503343432571,-0.37580334343256894,-12.993403343432572,-5.697303343432571,-11.63820334343257,3.6724966565674295,5.424496656567428,-2.9869033434325725,-13.940003343432572,-3.9298033434325683,3.673396656567428,-4.80840334343257
2020-02-03,4.583922619327678,-8.177177380672319,5.9480226193276815,-9.983277380672321,2.4538226193276778,18.88782261932768,-6.74847738067232,-8.490577380672322,-25.353877380672323,23.666022619327684,0.8043226193276776,17.962822619327675,-6.950977380672322,-11.148077380672321,4.486922619327681,-4.1269773806723205,-14.61797738067232,-22.205877380672323,-4.6913773806723205,-9.030377380672324,-1.7526773806723197,-14.29037738067232,-6.562477380672322,-10.61817738067232,1.9446226193276799,3.307022619327679,-3.163377380672323,-13.511877380672319,-5.508677380672318,2.6932226193276785,-7.44027738067232
2020-02-04,12.392947198178693,-11.670852801821308,4.0841471981786945,-15.337352801821307,6.014547198178692,29.810947198178695,-12.859452801821307,-16.10985280182131,-28.551052801821314,25.702147198178693,2.942747198178691,30.183347198178684,-10.279852801821308,-18.582052801821305,4.410847198178693,-6.355652801821308,-27.309752801821304,-25.62145280182131,-7.843452801821307,-10.017952801821307,1.7015471981786945,-21.091952801821307,-10.509352801821308,-17.085652801821308,-3.106452801821307,-1.4761528018213084,2.1904471981786906,-15.264052801821306,-9.352052801821305,-8.210852801821309,-12.432552801821306
2020-02-05,16.06149570790265,-13.927704292097348,4.3144957079026565,-14.546804292097349,3.841695707902653,36.562895707902655,-15.903404292097346,-14.159804292097348,-32.468604292097346,18.621895707902652,-1.0270042920973488,31.05569570790265,-13.884804292097348,-16.482404292097346,7.432495707902653,-8.677804292097347,-24.149004292097345,-25.17460429209735,-7.364304292097347,-10.465804292097348,-4.630404292097345,-23.521604292097347,-11.341704292097349,-13.637304292097344,-3.563404292097346,-5.662904292097347,-1.8299042920973498,-13.404104292097347,-5.138904292097344,-3.7943042920973458,-14.544204292097348
2020-02-06,16.861567699929005,-16.962432300070997,5.899067699929005,-15.735032300070994,0.6806676999290038,39.76476769992901,-13.438432300070996,-17.284832300071,-39.199632300070995,27.17766769992901,-0.8286323000709976,33.171967699929,-16.563632300070996,-17.157532300070994,-2.6869323000709944,-11.153032300070995,-22.016932300070994,-25.906032300070997,-14.044132300070995,-7.065432300070995,-15.153832300070995,-16.242032300071,-12.555532300070995,-14.241932300070994,-1.4105323000709946,-5.678632300070996,-3.232132300070997,-15.439832300070996,-4.047832300070991,3.135167699929002,-16.004432300070995
2020-02-07,14.67842291481061,-15.553477085189389,-0.7888770851893874,-11.162177085189391,-1.1130770851893912,36.82352291481062,-12.170177085189389,-18.214577085189394,-37.99247708518939,23.41632291481061,4.267422914810609,30.166622914810603,-13.035277085189392,-15.843577085189391,1.437822914810611,-10.21177708518939,-23.93267708518939,-23.625777085189387,-13.192377085189392,-6.984777085189392,-22.284577085189387,-20.24537708518939,-10.307877085189391,-19.874877085189386,2.8749229148106115,-1.9528770851893906,6.8455229148106085,-13.43737708518939,-5.564277085189387,12.354822914810608,-14.573377085189389
2020-02-10,11.978261473796737,-17.676938526203266,-10.969038526203263,-11.600838526203264,-2.706938526203264,35.22266147379674,-11.151538526203263,-17.801138526203268,-39.69223852620326,13.135561473796736,4.323261473796734,38.507461473796724,-5.935438526203265,-16.794338526203266,2.985061473796737,-8.892938526203263,-25.031638526203263,-20.488738526203264,-11.423338526203263,-10.964338526203266,-17.449338526203263,-23.819238526203264,-10.767238526203265,-17.42803852620326,4.234761473796736,-1.7945385262032643,8.610261473796733,-12.192438526203269,-9.84853852620326,21.80306147379674,-15.177938526203263
2020-02-11,9.49826561639952,-15.501234383600483,-12.842334383600484,-9.707934383600483,-2.6690343836004837,34.80926561639952,-10.431434383600482,-16.632234383600487,-34.895534383600484,8.442465616399517,5.710365616399514,35.594165616399515,-7.5410343836004845,-12.651834383600484,0.7543656163995172,-8.582334383600484,-27.02463438360048,-17.478634383600482,-14.836434383600483,-9.348534383600484,-14.720034383600481,-29.09033438360048,-9.761334383600484,-18.12773438360048,3.262565616399516,-3.1644343836004833,10.210765616399513,-13.172734383600487,-7.881234383600481,26.232165616399516,-15.543634383600484
2020-02-12,17.492164976266643,-17.647035023733363,-9.95933502373336,-11.676935023733359,0.4796649762666416,28.936764976266645,-10.52033502373336,-12.983435023733364,-34.08473502373336,15.541764976266641,8.869864976266637,38.07006497626664,-8.44673502373336,-17.68963502373336,-6.668135023733358,-10.186235023733357,-27.86313502373336,-19.97983502373336,-12.433035023733357,-11.295635023733357,-13.395435023733357,-26.49403502373336,-10.920335023733356,-19.451335023733353,3.018064976266641,-1.9520350237333584,4.053564976266641,-14.681335023733359,-11.557335023733355,35.85736497626664,-14.01093502373336
2020-02-13,20.450113420094617,-15.436186579905383,-7.374286579905384,-6.9270865799053825,-1.9075865799053837,27.820113420094614,-8.599686579905384,-11.790586579905385,-30.754686579905385,12.768413420094614,13.076013420094613,32.84651342009461,-8.546486579905384,-20.00598657990539,-4.809386579905382,-7.674886579905387,-26.21758657990538,-18.068286579905383,-11.630586579905385,-11.022686579905384,-13.204986579905384,-28.327286579905383,-10.553086579905383,-21.94438657990538,4.843513420094617,-1.0549865799053837,7.027313420094614,-14.112886579905386,-6.286886579905383,27.726013420094617,-12.210186579905386
2020-02-14,22.655459350025605,-12.370640649974396,-7.512740649974393,-9.628640649974393,-4.431640649974392,26.9283593500256,-8.077940649974394,-13.256740649974395,-31.09324064997439,11.070959350025607,15.113559350025602,33.6031593500256,-9.052440649974393,-18.431940649974397,-3.096340649974392,-5.215640649974394,-23.985040649974394,-16.53104064997439,-9.603840649974394,-12.437240649974393,-12.159940649974391,-27.846940649974396,-9.78544064997439,-21.434140649974392,3.324159350025606,-0.08714064997439216,-0.5077406499743948,-15.391740649974395,-9.226440649974393,34.4060593500256,-8.063140649974395
2020-02-17,27.20822183568382,-13.397378164316182,-2.871578164316181,-10.007678164316182,-5.704378164316182,24.208621835683815,-7.240878164316184,-15.478478164316185,-24.55837816431618,13.824221835683817,10.442221835683815,34.14802183568381,-8.50067816431618,-17.998778164316185,-3.1975781643161807,-1.3250781643161833,-24.604378164316177,-19.18077816431618,-9.356778164316182,-14.586178164316184,-13.424478164316183,-30.239878164316185,-9.506678164316181,-15.761878164316181,2.383621835683817,-2.7344781643161817,0.3363218356838158,-19.48297816431618,-11.782578164316181,40.78942183568382,-9.081978164316183
2020-02-18,24.291345122295628,-14.464154877704376,-3.039854877704374,-8.066354877704375,-2.5500548777043752,23.330245122295626,-8.080354877704377,-17.118254877704377,-18.198154877704376,14.50644512229562,8.602445122295622,30.05724512229562,-9.198754877704374,-15.71855487770438,-3.6374548777043736,-2.173354877704376,-21.94545487770437,-19.077054877704374,-7.1185548777043754,-14.931554877704377,-12.118954877704375,-30.072054877704378,-8.679054877704376,-11.396454877704373,1.1134451222956232,-4.932854877704376,2.9299451222956225,-16.376854877704375,-9.355454877704375,36.69904512229562,-10.965254877704375
2020-02-19,21.503346549581366,-10.921753450418638,0.9678465495813642,-8.014753450418636,-1.8569534504186365,22.721846549581368,-8.279853450418639,-15.805253450418636,-17.919253450418637,15.030546549581361,18.33844654958136,24.828146549581362,-9.629053450418638,-14.73935345041864,-6.649153450418635,-1.2896534504186374,-20.01635345041863,-17.39245345041864,2.335746549581363,-14.610453450418635,-9.582053450418636,-27.386453450418635,-6.594853450418635,-12.398553450418634,-2.4503534504186373,-3.3704534504186356,1.3483465495813616,-14.897753450418637,-9.378953450418635,30.695946549581365,-6.735653450418639
2020-02-20,19.60099451229604,-7.423105487703975,3.29449451229603,-15.981605487703971,1.7623945122960296,25.08609451229603,-4.7605054877039725,-14.427205487703972,-13.00590548770397,9.866294512296028,15.309694512296026,28.06929451229603,-11.810505487703972,-16.399605487703973,-6.67880548770397,4.499594512296026,-21.177505487703964,-19.25460548770397,0.5539945122960268,-14.218105487703971,-5.853105487703971,-35.26680548770398,-5.020405487703972,-13.358205487703968,-3.9359054877039714,-7.76260548770397,1.9744945122960267,-18.011305487703975,-18.044405487703973,31.56019451229603,-3.2484054877039727
2020-02-21,18.1609247873363,-9.040575212663706,-1.9046752126637014,-13.978075212663704,2.793524787336299,17.230324787336293,1.9570247873362936,-14.067875212663708,-13.791475212663702,4.695924787336295,13.720524787336293,31.923524787336294,-10.258275212663705,-13.597575212663706,-3.850375212663702,0.39012478733629496,-21.770475212663698,-20.556175212663703,4.244324787336296,-16.7476752126637,-7.370975212663706,-35.66727521266371,-4.968575212663703,-12.9355752126637,-3.5689752126637044,-7.447475212663703,7.224324787336293,-14.965675212663701,-12.6587752126637,31.96302478733629,-8.790375212663703
2020-02-24,15.909724252543562,-7.3564757474564395,0.47242425254356135,-12.996075747456441,4.027324252543562,24.65832425254356,-0.024475747456440988,-13.912275747456443,-17.18877574745644,2.0845242525435586,16.38962425254356,28.90562425254356,-11.414775747456439,-13.200075747456442,-7.407475747456438,-3.218475747456441,-21.198575747456434,-18.287975747456436,3.526924252543559,-17.97387574745644,-6.10657574745644,-31.80447574745644,-5.479375747456438,-9.473175747456436,-3.2851757474564405,-7.670075747456439,5.245924252543558,-17.601875747456443,-12.910975747456439,28.704424252543554,-5.552675747456439
