date,新和成,华兰生物,大族激光,传化智联,中航机电,亿帆医药,苏宁易购,分众传媒,苏泊尔,美年健康,紫光国微,三花智控,东华软件,国轩高科,沙钢股份,太阳纸业,金螳螂,三钢闽光,韵达股份,南极电商,中环股份,宁波银行,荣盛发展,广电运通,石基信息,正邦科技,中航光电,纳思达,华天科技,二三四五,金风科技,合力泰,鱼跃医疗,科大讯飞,大华股份,歌尔股份,上海莱士,卫士通,东方雨虹,光迅科技,信立泰,圣农发展,洋河股份,海大集团,格林美,顺丰控股,杰瑞股份,北方华创,伟星新材,千方科技,东山精密,大北农,海普瑞,四维图新,广联达,高德红外,海康威视,科伦药业,启明星辰,欧菲光,赣锋锂业,沪电股份,海格通信,天齐锂业,申通快递,立讯精密,荣盛石化,山西证券,涪陵榨菜,老板电器,三七互娱,巨人网络,森马服饰,索菲亚,比亚迪,领益智造,龙蟒佰利,世纪华通,中公教育,完美世界,国盛金控,西部证券,美亚光电,牧原股份,国信证券,万达电影,康弘药业,第一创业,恩捷股份,凯莱英,视源股份,大博医疗,深南电路,盈趣科技,华西证券,鹏鼎控股,长城证券,青农商行,苏州银行,中国广核
2020-07-03,-2.2878690000000006,4.627430999999998,-1.543268999999999,-10.271669000000001,-12.323869,9.145230999999999,-10.295469,-3.229268999999997,1.8341310000000004,10.806830999999999,15.729831,9.183131000000003,-3.237968999999997,-20.956168999999996,-24.781368999999998,-1.0136689999999993,-9.796968999999999,-9.658069000000001,-16.390669000000006,3.8586310000000013,12.866031,-9.009968999999998,1.2212310000000002,-2.7054690000000012,9.221631,1.9869309999999987,0.6487310000000002,-2.8978689999999983,-9.862969000000001,-10.762069,-5.770969000000001,-5.603368999999999,-2.290469000000002,0.7587309999999998,4.736631000000002,7.237530999999997,-9.626968999999999,-6.409668999999999,1.2300310000000008,-0.5374689999999998,23.695831,-7.751569,7.702131,-8.154069,0.06143100000000237,-0.5195690000000004,-4.152469,2.1071309999999994,-11.507568999999998,-6.010769,-7.857469000000001,-6.015568999999999,5.451331000000001,2.0809310000000005,4.500831000000001,-3.5257689999999986,3.0610309999999985,-5.090269000000003,-3.8652690000000005,1.0063310000000005,0.5995310000000005,-6.874069000000001,-6.698169000000001,-10.029368999999999,-20.932868999999997,14.208831000000004,-1.5442690000000008,5.662531000000001,-5.053069,-13.383868999999997,17.665231,6.759631000000001,-13.548068999999998,-12.634469,16.047831000000002,-11.026368999999999,6.488231,4.465331000000003,-14.624269,7.3786309999999995,6.3912309999999986,3.697331,-3.2166689999999996,3.8491310000000007,4.833431000000002,-14.253469000000003,15.101831,5.212631000000002,-0.38526900000000164,-4.438068999999999,-3.0292689999999998,1.4725310000000043,-4.827169,2.4979309999999986,7.201131,-11.257169000000001,3.6385310000000004,12.268731000000002,-3.5090689999999998,-8.174869
2020-07-06,-4.558783,-4.591083000000001,1.098217,-10.569283000000002,-4.533782999999999,7.609117,-8.907583000000002,-3.3310829999999982,-0.3792829999999998,8.046317000000002,23.491517,5.308917000000001,-1.0772829999999998,-17.106382999999997,-23.864583000000003,-2.211583000000001,-8.241683000000002,-7.501283000000002,-19.634483000000003,1.9061170000000018,18.286617,-3.1528829999999983,5.081917000000001,2.4663169999999983,12.681817,5.437416999999997,0.8767170000000002,-3.9660829999999994,-8.282483000000001,-9.742882999999999,-4.438483000000002,-1.3742829999999993,-2.965882999999999,0.46141699999999974,3.3832170000000006,6.389916999999999,-9.551582999999997,-5.1850830000000006,1.901217,-1.4524829999999995,20.142716999999998,-10.278283000000002,9.596617,-14.346883000000002,-1.3061829999999974,-4.150183000000001,-2.7824830000000005,10.598516999999998,-9.564983,-3.321583000000002,-9.788183,-4.572483000000001,4.343616999999998,-1.1850829999999983,-1.5027830000000018,-3.520583,4.606416999999999,-9.571083000000002,-5.717283000000001,0.006616999999999207,-1.1602830000000004,-7.015583000000001,-7.914683,-16.171682999999998,-20.091983,15.258817000000004,0.36901699999999793,12.137816999999998,-7.7422830000000005,-10.753283,13.711316999999998,9.430817,-17.644283,-12.692082999999998,13.594617,-9.678982999999999,11.891817,6.014417000000002,-19.801183,4.641617000000001,11.262716999999999,10.076217,-6.104683,4.279817000000001,11.321117000000001,-14.955183000000003,10.014917000000002,11.130617,-6.692983000000002,-14.073682999999999,-9.348283,-6.117382999999996,-4.195683000000001,3.934217000000001,12.783717000000001,-15.936983000000003,8.215617000000002,19.322617,3.5889169999999986,-6.035883
2020-07-07,-5.5085679999999995,-4.261768,0.4399320000000029,-12.035968000000004,-2.250668,5.238231999999999,-9.969368000000001,-9.709467999999998,-0.9167679999999996,7.002332,31.985932000000002,8.278832,-0.21196799999999794,-8.977868,-23.443568,-7.896668000000001,-9.758068000000002,-10.365067999999999,-22.808968,6.346232000000001,11.933032,-3.826367999999998,1.0866319999999998,2.385631999999999,13.152131999999998,3.0530319999999964,-2.7276680000000004,-1.8135679999999992,-13.195068000000001,-11.967168,-7.125268000000002,-3.299168,0.49463199999999896,1.2546319999999997,0.24203200000000136,9.134132,-11.589067999999997,-6.262867999999999,0.9869320000000008,-2.5808680000000015,23.714932000000005,-8.601568,6.407332,-12.294967999999999,-2.314867999999998,1.6513319999999991,-3.583868,10.285132,-11.962168,-4.470768000000001,-9.563968000000001,-0.3427680000000004,4.0433319999999995,2.5789320000000004,-0.9737680000000006,0.6497320000000011,2.760931999999998,-11.792768000000002,-6.499668,-0.2118680000000024,8.086431999999999,-9.170968,-9.580368,-5.064268000000002,-23.150667999999996,14.242732000000002,-1.8568680000000015,13.646231999999998,-7.689768,-10.905267999999998,12.607731999999999,5.871032,-19.556068,-11.852068,9.545132,-9.663867999999997,14.297732,6.593432000000002,-11.035568000000001,1.239732,3.0037319999999985,4.885031999999999,-5.5504679999999995,5.122032000000001,6.786832000000002,-16.259268,10.311131999999999,20.764332,0.11173199999999728,-16.176168,-7.641268,-5.824767999999997,-4.835568,13.332131999999998,5.476032,-12.101968000000001,1.4685320000000006,27.540832,-2.806268000000001,-9.159068
2020-07-08,-6.6426929999999995,-4.5934930000000005,-0.25669299999999917,-13.273093000000003,5.228706999999997,-2.4266929999999984,-11.521893,-8.761992999999997,-4.060293,8.063306999999998,42.302907000000005,5.8062070000000015,2.323907000000001,-12.728993000000003,-24.297493000000006,-7.6190929999999994,-9.062793000000001,-4.324492999999999,-27.969793000000003,6.913507000000003,10.442506999999999,-4.717592999999998,-1.1631929999999975,10.933707,9.148906999999998,-0.23819300000000387,-1.5702930000000004,-3.405892999999998,-8.525593,-9.758292999999998,-11.949593000000002,-5.118393,-1.562093,-0.41929299999999975,-4.967292999999999,13.223707,-10.880992999999998,-2.8551929999999994,2.3868069999999997,-3.890093000000001,24.273507,-8.674993,1.406707,-10.835292999999998,-1.990092999999997,-1.8253930000000007,-12.784792999999999,12.478307,-13.729893,-5.242693000000001,-12.023993,-1.2109930000000007,-0.7779930000000022,3.9641070000000003,0.4272069999999998,6.946907,-0.9109930000000015,-13.235593000000003,-7.939293000000001,0.11300699999999908,6.109306999999998,-11.419093,-5.297593000000002,-3.933393000000002,-25.102393,15.856907000000001,0.6093070000000003,17.587806999999998,-2.0298929999999995,-12.683992999999997,11.487307000000001,11.467507000000001,-16.718293,-13.301592999999997,8.165007000000001,-1.4907930000000018,14.207207,7.281307000000002,-10.672692999999999,3.197207,7.270307,12.263306999999998,-6.010593,3.8799070000000015,9.996007,-12.115393000000003,5.547607000000003,29.743407,-1.4339930000000023,-16.746392999999998,-10.239793,-4.396792999999995,-5.048093,17.032307,11.002807,-15.220493000000005,5.295407,34.034007,-2.7201930000000005,-10.664093
2020-07-09,-12.154164000000002,-4.5043640000000025,2.6521360000000023,-14.685264000000002,7.963235999999999,2.9227360000000004,-5.270364,-8.845763999999996,-7.874264,10.118635999999999,49.509836,3.6867360000000007,5.674736000000003,-14.748464,-23.066063999999997,-10.041464,-11.418964,-5.024263999999999,-34.780764,0.5754360000000016,9.178936,-3.6737639999999985,-3.7817639999999986,5.091036,-1.9368639999999995,0.03673599999999766,-3.9824640000000002,-1.8046639999999994,-8.794564000000003,-9.975464,-8.918664000000001,-5.134664000000001,-3.2365640000000013,1.6367359999999997,2.036436000000002,11.707336000000002,-3.4066639999999975,-3.2184639999999987,3.7504360000000005,-5.455564,31.610836000000006,-4.433264000000003,-1.099864000000001,-7.7301639999999985,-2.732263999999998,-5.791264000000001,-10.999963999999999,8.972235999999999,-13.082264,-3.5867640000000005,-8.835064000000001,6.420935999999999,-10.262964,4.984636,2.4592359999999998,13.055536000000002,5.667835999999999,-14.100964000000001,-4.5566640000000005,1.7285359999999992,0.28593599999999864,-7.428264,-5.9190640000000005,-3.498664000000002,-28.097663999999998,13.836536000000002,-2.388364,12.677435999999998,-4.265664000000001,-16.589663999999996,7.906135999999998,7.902036000000001,-20.054164,-12.310763999999999,9.483036,-5.516863999999998,9.913336000000001,1.8062360000000028,-16.933664,2.781235999999997,8.976335999999998,9.911636,-4.738264000000001,5.315136,9.818436000000002,-12.834764,4.5482359999999975,37.247536000000004,-5.789564000000002,-17.808364,-11.060064,-6.532463999999998,-1.1788640000000004,14.990336,7.977835999999998,-10.478664,1.451535999999999,34.315236,-5.288564000000001,-10.820364000000001
2020-07-10,-8.799786999999998,-3.7709869999999994,1.9843130000000013,-14.918087000000002,4.772912999999997,2.571713000000001,3.369712999999999,-6.191486999999998,-8.681887,11.465513000000001,49.39941300000001,4.618813000000001,3.853313000000001,-16.642287000000003,-25.968387,-12.988887,-11.848087000000001,-6.4491869999999984,-33.291887,1.971713000000002,9.725412999999998,-5.234786999999999,-3.8776869999999994,3.5401129999999985,-9.852587,-3.756387000000004,-3.690087,-4.640286999999999,5.209113,-10.871987,-10.878287,-4.949187,-2.602787,-5.365187000000001,0.24001300000000114,7.690213,0.3015130000000008,-4.931387,-3.354387,-4.2276869999999995,31.141713000000003,-9.370287000000003,0.29081300000000043,-7.546186999999999,-2.933386999999997,-1.0356869999999994,-14.498787,15.755713,-7.762886999999998,-2.418787000000001,-9.698087000000001,1.7940129999999992,-10.486187,9.307713,4.660613,13.994012999999999,3.320812999999999,-14.157187000000004,-1.7495869999999996,1.4205129999999995,1.8559129999999997,-7.468087000000001,-6.606687000000001,6.395213000000002,-28.755287,9.175813000000002,1.969112999999999,14.510813,-2.571987,-19.288787,6.246012999999999,5.577113000000001,-21.074187000000002,-16.168787,17.764013000000002,-5.621286999999999,9.049813,1.6548130000000019,-14.606286999999998,2.7283130000000004,10.135813,9.895813,-6.927687000000001,4.926713000000001,9.805713000000003,-8.909287000000003,1.8398130000000006,32.761613000000004,-6.174787000000002,-14.965087,-6.595987000000001,-10.259486999999996,-0.22948699999999977,9.521313,12.632813000000002,-12.443487000000001,3.9562129999999986,28.865612999999996,-7.283587,-12.644887
2020-07-13,-10.129584999999999,3.275614999999997,1.636915000000002,-15.793185000000001,3.435014999999999,12.975915,10.007014999999997,-8.603684999999999,-5.196085,15.899815,51.458715000000005,2.410914999999999,1.6000150000000033,-18.230985,-28.363185,-8.281184999999999,-12.633385,-7.782285,-35.117084999999996,-3.286184999999998,13.587314999999998,-10.471684999999999,-5.010784999999999,4.279614999999998,-14.527885,2.823414999999995,-5.172485000000001,-1.8316849999999987,10.923614999999998,-6.686485000000003,-12.365485000000001,-3.4701850000000003,-3.997085,-7.052485000000001,1.7855149999999993,11.449415,0.18151500000000165,-8.568385,-4.327584999999999,-1.8736849999999994,33.099215,-1.4105850000000029,1.1878149999999992,-5.645884999999998,-1.7473849999999986,-2.131685,-12.906985,11.970914999999998,-9.414285,-5.674285000000001,-8.882785000000004,9.146714999999999,-6.876885,4.381015,-1.0389849999999994,11.296015000000002,2.5663149999999986,-13.654385000000001,-3.6868850000000015,4.795214999999999,6.123114999999999,-8.653485,-17.344185000000003,6.439114999999999,-28.329584999999998,11.091014999999999,4.4523150000000005,14.456615000000001,-3.387084999999999,-18.189085000000002,1.3485149999999995,1.803915,-22.497885000000004,-15.898484999999999,20.386315,-6.565384999999997,7.876315000000002,-3.951984999999999,-12.482484999999999,-3.7541850000000005,0.5204149999999998,6.855514999999997,-13.958185,10.256815000000001,10.667215,-15.901085000000002,-4.521985000000001,27.106914999999997,-5.116585000000002,-15.877885000000003,-12.848185000000003,-9.701884999999997,-1.3844850000000006,5.701914999999999,9.333415,-16.683284999999998,9.912814999999997,20.754315000000002,-11.301485,-17.834185
2020-07-14,-9.665464999999998,7.104635000000001,-0.49606499999999887,-13.746465000000002,6.622934999999997,11.570935,13.487934999999998,-11.577664999999998,-0.2778650000000029,16.371235,48.16923499999999,0.7155350000000005,-4.855164999999997,-19.952265,-24.976665,-4.751665000000001,-9.823665000000002,-9.106265,-37.811364999999995,-7.471164999999997,13.734134999999998,-10.686264999999999,-5.688364999999998,3.093635,-10.442765000000001,5.053534999999995,-3.9762650000000015,-2.053564999999998,16.354934999999998,-5.845665,-15.292765000000003,-3.4467649999999996,-14.390365000000001,-9.716365,-4.118865,9.752235,0.8717350000000017,-8.179164999999998,-5.389765,-1.4825649999999997,30.285835000000002,-3.1688650000000034,2.124535,-7.427465,-3.199264999999998,-2.309265000000001,-13.701664999999998,13.132334999999998,-8.668964999999998,-6.632465000000002,-9.199065000000001,12.489935,-10.168565,1.0655349999999997,1.354935000000001,14.978735,0.8741349999999988,-15.438165000000003,-5.466465,14.432434999999998,2.6680349999999997,-9.586065000000001,-16.313965000000003,2.6051349999999998,-28.378365,11.523235000000001,3.1993350000000005,17.924135,-3.6315649999999997,-17.054865,-2.6547650000000007,7.798335000000002,-20.699765000000003,-19.180764999999997,22.662735,-4.984064999999999,12.210635,-9.129865,-14.012164999999998,-3.2161649999999997,0.8031349999999997,7.957934999999997,-12.709465,13.692035000000004,10.100635,-2.9148650000000025,-6.273765000000003,33.127735,-1.461065000000002,-18.159565,-14.826865,-14.694064999999998,-4.341965,4.849735,11.060435,-14.870265000000002,5.917234999999998,22.100035000000002,-11.439165,-14.117664999999999
2020-07-15,-3.558410000000002,4.766889999999998,-6.362209999999999,-12.056110000000002,6.972389999999997,9.77039,3.495389999999997,-6.217409999999997,1.3067899999999986,16.789889999999996,53.21798999999999,4.497789999999999,-3.5196099999999966,-23.501009999999997,-27.405109999999997,-1.98651,-8.25231,-8.93071,-35.35330999999999,-8.595909999999996,11.915489999999997,-8.22721,-4.575709999999999,-1.3310099999999985,-6.692610000000002,-1.1197100000000035,-3.9706099999999998,-8.372209999999999,12.36289,-8.150310000000001,-18.125010000000003,-8.42381,-15.42051,-8.45241,-4.417810000000001,10.028989999999999,-4.4247099999999975,-11.886909999999999,-1.269509999999999,-0.2232099999999997,23.168790000000005,-3.5917100000000026,12.34339,0.8601900000000002,-3.6781099999999975,-2.6520099999999998,-12.77271,12.26879,-8.43821,-4.392310000000001,-9.306210000000002,6.245289999999999,-5.277710000000001,0.8027899999999999,5.773690000000002,8.87069,3.00689,-13.375110000000005,-4.409210000000001,8.655089999999998,4.11909,-12.783510000000001,-21.398110000000006,-9.067809999999998,-27.27131,11.612989999999998,5.955590000000001,17.269389999999998,-1.7919100000000006,-10.867609999999999,-8.962010000000001,2.0596900000000007,-21.64601,-14.280710000000001,20.66619,-5.191409999999999,9.82659,-13.492210000000002,-9.648509999999998,-4.59051,-1.62271,8.032789999999999,-7.629809999999999,11.819790000000001,8.773990000000001,1.687289999999999,-2.371310000000001,26.590089999999996,6.0781899999999975,-11.704110000000002,-10.656410000000001,-12.686409999999999,-7.029510000000001,3.06619,7.112589999999999,-13.766110000000001,2.7933899999999983,17.28769,-5.7874099999999995,-17.09641
2020-07-16,-5.506096999999998,0.734103000000002,-0.34129699999999996,-9.500597000000003,11.955202999999997,4.796703,11.825202999999998,-3.6956969999999982,0.9504029999999988,13.158902999999999,47.809602999999996,4.337903000000002,-3.9520969999999966,-23.154897,-26.991597,-1.0737970000000017,-5.171097,-9.108296999999997,-32.595897,-11.044896999999997,9.820502999999997,-1.0217969999999976,-1.8183969999999996,1.8751030000000006,-10.748697000000003,0.04950299999999497,-1.8488970000000007,-12.713496999999998,8.031102999999995,-4.564197,-13.523496999999999,-8.634497,-14.400597,-8.426997,-5.946397,9.185102999999998,-0.42949699999999824,-10.767197,2.892803000000001,-4.794097,20.418103000000006,-2.2785970000000026,7.992303000000001,-0.7315970000000007,-5.834496999999997,0.5830030000000008,-15.561096999999997,5.246302999999997,-5.349197,-5.9747970000000015,-12.697997,8.167003,-6.930597,-1.0182969999999991,2.669903000000003,10.875802999999998,5.912502999999999,-12.628497000000003,-5.890297,0.27700299999999967,-0.13649700000000142,-13.736797,-16.587697000000006,-5.622896999999997,-26.446997,8.700903000000002,10.041103,19.004003,-1.8467969999999987,-8.713897,-5.092097000000002,5.5636030000000005,-21.269497,-18.642396999999995,15.477803000000002,-5.387197,15.620403,-11.581097000000002,-8.453796999999994,-2.7287969999999984,0.694103000000001,10.698103,-5.762596999999999,12.934103,10.096803000000001,10.103502999999996,-6.648997000000004,30.910403000000002,3.4410029999999985,-13.740897,-8.204597000000001,-20.063996999999997,-11.883697000000002,0.8340030000000005,8.079803000000002,-13.234197000000004,3.6938029999999995,23.052502999999998,0.46060300000000076,-11.939796999999999
2020-07-17,-10.103817000000001,-7.920817,5.592182999999999,-10.698717,16.147283,7.173883000000002,10.804682999999997,-5.535716999999997,2.4821829999999983,17.177782999999998,45.591083,3.4096829999999994,-4.247816999999998,-16.016816999999993,-32.758617,4.249683000000001,-7.120316999999999,-12.821817,-33.85111699999999,-12.109216999999997,5.408882999999998,3.4282829999999995,-3.308116999999999,-0.8521169999999991,-14.198917000000002,-2.777817000000003,-0.9438170000000006,-16.908517,8.118682999999994,-9.037117000000002,-12.455217000000001,-11.502716999999999,-15.038616999999997,-8.620717,-5.9077170000000025,12.936682999999999,-6.502216999999998,-15.414817,9.327083000000004,-5.823916999999998,22.785883000000005,-3.750517000000001,8.643383,2.276083,-0.3668169999999993,-1.7356169999999982,-20.199117,1.4785829999999995,-3.797716999999999,-9.097817000000001,-10.572517000000001,1.9525829999999993,-9.895017000000001,-0.7114169999999996,-3.012516999999998,7.068783000000001,3.010082999999999,-16.408017000000005,-7.612917000000001,0.35168299999999997,1.514883,-14.413217000000001,-14.856817000000001,-0.4901169999999979,-24.703717,11.150383,14.283183,16.297583,-4.222116999999999,-5.707917,-2.5235170000000005,6.508583,-23.612017,-18.183416999999995,10.718683,-5.206916999999999,22.536883,-8.619817,-3.3778170000000003,4.497483,4.7030829999999995,6.279582999999998,-9.056117000000002,15.705183,8.194783,2.661082999999998,-6.849116999999999,27.167783,8.915183,-13.758617000000001,-7.842516999999999,-20.039717,-12.333917000000001,0.8529829999999978,4.502083000000005,-13.483517000000003,1.622282999999999,18.594082999999998,-3.910017,-11.963716999999999
2020-07-20,-5.169793,-9.061792999999998,-1.711693,-8.441892999999999,24.349707,10.270307,9.223706999999994,-0.3496929999999967,0.8352069999999969,15.388107000000002,53.232006999999996,1.8364070000000021,-3.4631929999999946,-15.872693000000002,-34.94959299999999,10.183907,-1.246493000000001,-10.960093,-25.803792999999995,-10.244392999999995,9.991306999999999,7.159407000000003,-1.9213929999999988,0.023207000000002198,-14.719693000000001,-2.5139930000000015,3.026107,-11.553192999999998,7.9697069999999925,-5.826993000000001,-8.215492999999999,-12.109893,-10.480292999999998,-8.653292999999998,-10.366893,6.867107000000001,-3.6381929999999985,-12.174592999999998,12.636707000000001,-7.134892999999999,23.381307000000003,-2.5687930000000008,6.024307000000002,-0.9398929999999996,2.7381069999999994,-0.8032929999999996,-13.660393000000001,3.5234069999999984,1.3661070000000004,-7.732493000000002,-14.937393,1.462907,-7.014593000000001,4.282707,-8.018192999999998,16.157506999999995,-0.42559300000000055,-13.334293000000004,-6.016993000000001,0.2909069999999989,-2.087393000000002,-15.310893,-9.201293000000001,1.147507000000003,-23.234092999999998,4.163207000000002,19.688707,20.150607,-7.839492999999999,-2.384392999999998,-1.5254929999999995,7.271907000000001,-20.712193,-10.987693000000002,11.942606999999999,-10.072292999999998,24.001807,-7.165693,-5.430193,6.737407,2.2800069999999995,13.011306999999995,-15.727893,13.824107,10.078107,2.2107069999999958,-6.726093000000003,29.603607000000007,4.122707,-16.174193000000002,-11.906793,-17.929192999999998,-14.919093,-1.6675930000000028,6.237407000000003,-16.513693,3.9729069999999993,20.970807000000004,-5.3480929999999995,-10.853593
2020-07-21,-5.410776,-2.4213759999999995,-1.6712760000000002,-7.584476,18.008224,9.920224000000001,8.459623999999993,1.6139240000000026,2.0318239999999976,7.253423999999999,53.19042400000001,-6.270876,-2.6079759999999985,-22.790076000000003,-34.718876,11.099423999999999,-2.0704759999999998,-9.321776,-19.436375999999996,-16.070876,12.154823999999996,6.364224000000001,-1.770875999999999,-0.044175999999999105,-16.750776000000002,0.08492399999999778,0.8736239999999997,-10.078475999999998,7.123723999999996,-5.636176000000001,-7.573876000000002,-11.407976,-7.488575999999998,-7.8600759999999985,-6.994876000000002,5.236623999999999,-1.7193759999999996,-10.647676,13.464124000000002,-4.812776,17.719824,-5.449776,9.313324000000001,1.0220239999999992,-2.600276000000001,3.5820240000000023,-12.455076000000004,1.707824000000001,1.062224,-7.655576000000002,-15.957276,-3.477576000000001,-7.653376000000003,10.757924,-4.387575999999999,19.820624,-1.127976000000001,-11.867976000000004,-6.701476000000001,-4.501276000000002,-1.1349760000000018,-13.470076000000002,-10.394176,-6.821775999999999,-18.546975999999997,5.697624000000001,17.995024,18.356823999999996,-5.777175999999999,1.742624000000002,-1.6124760000000016,11.735124000000003,-10.139975999999997,-9.156975999999998,13.491623999999998,-10.844576000000002,20.892324000000002,-6.854376000000002,-0.897176,5.858823999999999,-3.418476000000001,9.000423999999995,-16.253776000000002,9.327724,5.2292239999999985,2.8496239999999964,-4.980976,23.519624,3.0831239999999984,-12.248276,-5.407375999999999,-18.083375999999998,-14.273876000000001,-2.9886760000000048,1.752824000000002,-12.210376000000004,1.5059239999999983,16.847924000000006,-6.1446760000000005,-10.954375999999998
2020-07-22,-7.561005,-2.2519050000000016,9.173795,-6.524604999999999,17.692594999999997,15.645594999999997,9.151394999999997,1.6660950000000025,1.9512949999999976,1.9834949999999982,51.192895,-9.728405,-5.430004999999997,-19.922105,-28.120804999999997,10.520095,-2.2207050000000015,-8.891504999999997,-13.884505000000003,-19.344305,1.8043949999999989,6.893895000000001,-1.5707049999999994,5.966095000000001,-12.384305000000001,-2.278805000000003,6.146095,-13.161504999999998,3.8739949999999963,-3.7668049999999997,-6.794205000000002,-13.065304999999999,-8.719705000000001,-9.014505,-7.270905,7.868895,-2.304104999999999,-12.813904999999998,16.085195,-5.243205,10.621895000000002,-14.377705000000004,12.513694999999998,3.8982949999999987,-6.347505,5.505695000000001,-7.800504999999999,-3.7664050000000024,1.789695,-8.924805000000001,-16.963105,-10.172205000000002,-9.712405000000002,7.533495000000002,-1.8243049999999976,21.496395,3.8508949999999986,-10.437605000000001,-8.451905,-2.0123050000000022,-4.123705000000002,-14.889605,-10.407305000000001,-5.086104999999999,-16.231905,3.918395000000001,23.290495,18.269994999999994,-1.2948049999999987,2.1327950000000007,-1.6382050000000012,10.072795,0.39029500000000183,-10.030104999999999,10.637595000000001,-6.687005,22.235595000000004,-11.834005,1.585795,7.396095,-4.836605000000002,8.275494999999996,-10.765305000000001,5.510195000000001,5.117394999999999,2.4414949999999966,-2.7890050000000004,30.164494999999995,2.7825949999999984,-12.225005000000001,-5.241205000000001,-15.367604999999992,-14.274405,-1.126905000000003,2.1008950000000013,-12.249805,0.7593950000000004,18.806495000000005,-6.709705,-10.292205
2020-07-23,-3.1221460000000003,3.8545539999999967,10.860954000000001,-6.650246,20.920653999999992,19.347353999999996,9.164253999999996,-0.15574599999999605,6.121853999999997,0.4280539999999977,48.05255400000001,-10.332546,-7.265545999999999,-18.571745999999997,-29.624845999999998,14.446854000000002,3.6668540000000007,-8.961646,-14.013645999999998,-17.966046,5.954554000000001,9.347254,-2.2658459999999985,3.6584540000000008,-17.500146,-0.1010460000000013,8.801254,-7.032745999999998,5.102253999999998,-3.7518460000000005,-0.8829460000000022,-11.759446000000002,-8.280546,-9.034945999999998,-5.309646,12.899253999999999,1.1358540000000004,-11.800545999999999,18.839954000000002,-6.581246,13.223854,-17.367646000000004,10.419253999999999,3.6082539999999996,-6.317446000000001,3.256754000000002,-8.029746000000001,0.5373539999999997,2.6154540000000006,-9.822746000000002,-18.625946,-2.1558460000000017,-8.896846000000004,4.701353999999999,-7.317345999999999,32.547554000000005,2.6875539999999987,-5.010946000000002,-11.878446,-0.01474600000000259,-2.8446460000000013,-14.137046000000002,-4.6774460000000015,-11.934345999999998,-16.147546,1.872854000000001,22.572054,21.159953999999995,-4.084245999999999,2.6198539999999997,-7.8741460000000005,4.391254,7.074354000000003,-7.341045999999998,9.712653999999997,-7.867046,18.753154,-24.262145999999998,2.0403540000000002,-0.18074600000000052,-4.090446000000002,9.040953999999996,-8.003946,5.296253999999999,5.163354,1.955053999999996,-2.6980459999999993,30.235654,1.900853999999998,-14.492246000000002,-4.681246,-19.073245999999997,-13.130746000000002,-2.4879460000000027,2.452554000000002,-20.965446,-0.0007459999999999134,20.827254000000007,-5.414945999999999,-7.496845999999998
2020-07-24,-6.906768000000002,4.3181319999999985,1.7111319999999992,-4.034068000000001,21.484931999999997,16.986531999999997,7.7195319999999965,0.4731320000000042,10.502531999999997,2.775832,44.250132,-8.657368,-12.346567999999996,-17.256467999999998,-30.379768,15.286632000000003,7.462532000000001,-6.1488679999999984,-10.990068,-24.794767999999998,6.596532000000002,7.7032320000000025,-0.8240679999999987,3.272732000000001,-15.053967999999998,6.026131999999999,9.080832000000001,-3.3380680000000007,4.277031999999998,-0.6797679999999997,0.8390319999999984,-10.095367999999999,-6.304268000000001,-10.211767999999998,-5.302668,12.294432,1.890532000000003,-6.935967999999996,17.050532,-9.239768,9.611832000000001,-12.379068000000004,13.773732,5.612931999999999,-5.753368000000002,5.794032000000001,-9.405168000000002,-1.2485680000000006,6.010632000000001,-8.952768000000003,-20.054468,3.013731999999999,-6.788468000000002,8.167732,-6.571167999999997,31.722132,2.649831999999999,-5.405368000000003,-13.118068,-3.946068000000002,-4.108168000000002,-14.362468,-2.2034680000000013,-10.404367999999998,-11.724067999999999,0.26293200000000194,23.358832000000003,20.438932,-4.850767999999999,2.8596320000000017,-8.714867999999997,6.3398319999999995,8.416032000000003,-8.523067999999999,7.8669319999999985,-11.057768,15.805932000000006,-22.905867999999998,4.169832000000001,-6.542167999999999,-3.004468000000001,9.726331999999996,-7.990467999999999,9.164832,5.409331999999999,5.369631999999996,-5.552867999999998,30.304232,-3.0284680000000033,-12.656568,-1.9581679999999984,-18.777667999999995,-17.767468000000004,-1.6356680000000021,2.388232000000002,-21.088468,0.29733200000000093,16.64473200000001,-4.820467999999996,-4.240468
