,name,corr_score,ret_score,score,rank
76,龙蟒佰利,0.2269474322370896,0.7959311569508832,0.40046615754663994,41
77,世纪华通,0.6713042290190829,0.16172985195027234,0.2995902316322574,63
78,中公教育,0.2733993463446769,0.3779876112722829,0.24352317245889143,71
79,完美世界,0.5749518091803975,0.3745709320814942,0.44380724446975284,36
80,国盛金控,0.3240255052512631,0.7580913074511996,0.4820436412416975,27
81,西部证券,0.0,0.7450877751657151,0.16802120061991332,85
82,美亚光电,0.7384123547524496,0.13955588433148405,0.3006712657016163,62
83,牧原股份,0.7168172014614064,0.08052798177458691,0.23790785800544845,72
84,国信证券,0.04806666939608858,0.7184697411288404,0.2073085310255166,80
85,万达电影,0.4374476561978976,0.5644801142981437,0.48856292593160644,25
86,康弘药业,0.5079984284002874,0.5786150561623873,0.5522108233772232,19
87,第一创业,0.017936457801239748,0.8673741055553404,0.20902147914638325,79
88,恩捷股份,0.5393517940292972,0.7872553300215178,0.692597729342605,4
89,凯莱英,0.6966130984721902,0.4698520931410023,0.5891805379937363,16
90,视源股份,0.4876349452568815,0.8397416252973214,0.6631567305215954,6
91,大博医疗,0.3244083536017794,0.28702677076216443,0.2177806261873646,77
92,深南电路,0.1358536903391289,0.2571714858376647,0.06046367063040736,94
93,盈趣科技,0.3907815810859681,0.4513785735357808,0.38016309456102937,45
94,华西证券,0.3089571253326412,0.5564388351642687,0.3788503415460993,46
95,鹏鼎控股,0.18004183501863458,0.9453896581335774,0.3782252852768129,47
96,长城证券,0.17225417885452968,0.7216832310683714,0.32671690254973407,58
97,青农商行,0.20656667001546344,0.8101945125744888,0.38417981626636233,44
98,苏州银行,0.026955847615646598,0.6986161475082714,0.18135033056887484,82
99,中国广核,0.2109960730398644,0.9129260043691076,0.4062058973048214,39
