,name,corr_score,ret_score,score,rank
187,视觉中国,0.5654805007725333,0.36520199305769263,0.4307304082268595,67
188,天音控股,0.7120549955686538,0.28318727909151004,0.42751517656772,69
189,博彦科技,0.6623811072881838,0.10532175833250068,0.243738700548223,148
190,优博讯,0.7048034800227579,0.017836496749439462,0.17443375029982167,187
191,东旭蓝天,0.16452321119481908,0.7810433662377242,0.33630823084810835,111
192,安妮股份,0.016072707361553643,0.024223312431370343,-0.1857319586417967,241
193,广博股份,0.5243959106605685,0.2863464780491087,0.342386684344686,106
194,麦达数字,0.4833454446939558,0.08070496808623673,0.14546916345712613,199
195,东港股份,0.5251390409098776,0.09136673442321107,0.17476473832552442,186
196,中科金财,0.1389171808986768,0.28270828470915593,0.07929886848617684,220
197,鸿远电子,0.4106395295551421,0.8254118723104904,0.5853238426186413,22
198,汇金股份,0.12200132273991708,0.5624435596204498,0.2190120715380448,160
199,中青宝,0.3620340389324696,0.274429716009688,0.23384638670105895,152
200,青岛双星,0.2679746983915591,0.5214514878372402,0.32543169466981026,114
201,达实智能,0.10478507097461426,0.4328453992153417,0.1402480901922698,202
202,五洋停车,0.5257203039260221,0.04493610371226296,0.13365658622546062,207
203,银江股份,0.3084026635501351,0.11517580371589095,0.07695915741484849,221
204,数字认证,0.07582508666715998,0.0557511601575636,-0.1212513545792675,239
205,人民网,0.3233341234065358,0.6374519204155825,0.4323296159442188,64
206,神州泰岳,0.5178067281889767,0.015912980590932678,0.10412700865965241,217
207,南威软件,0.4412290609390856,0.31733527745444234,0.3178117628605449,117
208,天舟文化,0.31663950598646695,0.0,-0.011190143940421837,231
209,神州信息,0.11973716337414125,0.03267533146718896,-0.10789130890021448,238
210,劲嘉股份,0.5523406098243966,0.4434210629355908,0.4857318131148911,46
211,光一科技,0.456428478841077,0.4170568945749065,0.40294751566933984,82
212,万马股份,0.2010875967045509,0.7223926681771303,0.3542300201466576,103
213,达华智能,0.01603406401739989,0.6923312621823916,0.16905431015771044,189
214,汉得信息,0.3730051711880736,0.4539952787546027,0.3685893487697184,97
215,中南建设,0.13703570006429636,0.7233187551855798,0.29376609300050116,127
216,金科文化,0.23056718197667256,0.7176735886622448,0.3804055490730953,91
217,普路通,0.30720078595257383,0.3366971039145022,0.2408641999486515,149
218,万方发展,0.09969213026134187,0.913216855701828,0.2955191685571009,126
219,奥马电器,0.2166609863859286,0.4556199548367001,0.24607670967636874,145
220,新华网,0.000639824643729767,0.09054130876778424,-0.15123494298583395,240
221,御银股份,0.10638010017595696,0.08269403730774523,-0.0806274846934596,235
222,恒宝股份,0.5582146289929899,0.06086703756719774,0.1621440200280133,192
223,惠程科技,0.25550268771167256,0.8286711896969651,0.43604331978547595,63
224,任子行,0.08075499633008562,0.7442117829422329,0.2458307336967448,146
225,国民技术,0.4022874363249123,0.04304043010544841,0.07171283478548296,223
226,林洋能源,0.3436052080933377,0.5525778181937341,0.4056192779186608,79
227,省广集团,0.4454881596798254,0.3355782033456022,0.3345869743730888,113
228,飞天诚信,0.20487229449571348,0.06736972036980772,-0.025572236362917167,232
229,宣亚国际,0.6912625404571603,0.01354975665335596,0.16636423169299142,190
230,厚普股份,0.09992735717375452,0.8116655605110052,0.2804345463960405,134
231,金奥博,0.7250941929629867,0.6007159127635265,0.7152309982445915,7
232,乐心医疗,0.3685604763824777,0.7691174014659872,0.5276737054880706,34
233,聚龙股份,0.0,0.005464989692515233,-0.2103545251912049,243
234,先进数通,0.5713461304962713,0.6237469096281738,0.6296400015298501,14
235,新国都,0.2732221968596143,0.29054096925742456,0.18435336290629123,179
236,今天国际,0.1884056618407664,0.3145592138709041,0.13768439669682087,205
237,赢时胜,0.06501211657832992,0.5432001097099867,0.15939033162558847,195
238,华胜天成,0.5207191440198139,0.4364930768696728,0.46023639497140145,56
239,彩讯股份,0.4449263648610455,0.0729944070901855,0.11951579849011673,214
240,中科信息,0.02224586035757679,0.8798440694511482,0.21489056179835742,163
241,安居宝,0.05321121795583077,0.5708139387199294,0.16047622778419246,193
242,爱施德,0.22405856901002505,0.22291830656252395,0.10184652138126626,218
