,name,score,normal_score,rank,prob,prob_flag,prob_sigma
76,四维图新,17367,0.5399563828958641,161,0.43513766679827787,True,0.4
77,梦网集团,18328,0.5773814159981306,155,0.4508263190300402,True,0.4
78,皖通科技,17186,0.5329075473167693,167,0.5543855766546046,True,0.4
79,金轮股份,22974,0.7583145104758937,75,0.909909063724754,True,0.4
80,巨人网络,15963,0.4852792273541553,184,0.5883507337225096,True,0.4
81,深科技,16322,0.4992600669834099,177,0.0836393002389894,False,0.4
82,卫士通,25826,0.8693823506503622,20,0.2412651734330208,False,0.4
83,恒久科技,20851,0.6756367318326972,113,0.5733030247435114,True,0.4
84,东方通,20662,0.6682763455097749,117,0.3691394002592096,False,0.4
85,复旦复华,12524,0.3513513513513514,211,0.3606695650145941,False,0.4
86,拉卡拉,17272,0.5362567178129137,163,0.7359247618570043,True,0.4
87,石基信息,18872,0.598566866578394,148,0.92596103364788,True,0.4
88,日海智能,22764,0.7501363034504245,82,0.6304276208899329,True,0.4
89,二六三,21702,0.708777942207337,97,0.5179802664786985,True,0.4
90,富通鑫茂,17901,0.5607523950463432,157,0.5843674274460062,True,0.4
91,华大基因,7572,0.1585014409221902,237,0.4123972372891528,True,0.4
92,华闻集团,16328,0.4994937300412804,176,0.7537348766074261,True,0.4
93,洪涛股份,20728,0.670846639146351,116,0.6445441857952995,True,0.4
94,东方财富,28074,0.9569281096658618,6,0.13884260863832162,False,0.4
95,美的集团,19110,0.6078355012072592,143,0.8626534548274087,True,0.4
96,浪潮软件,28438,0.9711036685100086,4,0.33509002966396084,False,0.4
97,四川长虹,23490,0.7784095334527611,64,0.4755451652476195,True,0.4
98,生意宝,27695,0.9421683931770387,7,0.5504626456364368,True,0.4
99,国脉科技,25425,0.8537658696160138,26,0.3976843511781116,False,0.4
100,密尔克卫,10839,0.285730975932705,226,0.042540305150944986,False,0.4
101,朗新科技,17217,0.5341148064491004,164,0.6985465191894228,True,0.4
102,爱康科技,9080,0.2172287561336553,232,0.799659498957458,True,0.4
103,太阳能,21579,0.7039878495209907,98,0.893536320852469,True,0.4
104,金桥信息,27234,0.9242152815639847,10,0.5450193226815402,True,0.4
105,航天信息,27066,0.9176727159436093,12,0.2103083649422386,False,0.4
106,久其软件,19358,0.6174935742659086,138,0.38325075364133854,False,0.4
107,鸿利智汇,11595,0.3151725212243944,218,0.08376223005172312,False,0.4
108,数字政通,26096,0.879897188254537,18,0.06543929740169634,False,0.4
109,东方集团,12361,0.3450035049458681,212,0.08281316698290322,False,0.4
110,金证股份,29012,0.9934574343796245,2,0.5215634541067484,True,0.4
111,格尔软件,17728,0.5540151102110756,158,0.03789709906449895,False,0.4
112,众信旅游,12313,0.3431342004829037,214,0.4709631986372295,True,0.4
113,国盛金控,22906,0.7556663291533608,78,0.7112132430009541,True,0.4
114,广电运通,22368,0.7347145416309682,88,0.2482417090830525,False,0.4
115,美盈森,19631,0.6281252433990187,137,0.4458323611839947,True,0.4
116,卓翼科技,21919,0.7172287561336552,93,0.1030111369819227,False,0.4
117,中装建设,10768,0.2829659630812368,228,0.3540719067022585,False,0.4
118,宇信科技,16766,0.5165511332658307,170,0.19860270181438894,False,0.4
119,*ST群兴,10945,0.2898590232884181,224,0.868234039669553,True,0.4
120,海能达,22527,0.7409066126645377,85,0.4559264902058333,True,0.4
121,奥拓电子,23112,0.7636887608069164,69,0.5322923868358553,True,0.4
122,英飞拓,22397,0.7358439130773424,87,0.12815571043671167,False,0.4
123,海峡创新,14769,0.4387802788379157,194,0.8812839667048552,True,0.4
124,佳沃股份,12787,0.3615935820546772,209,0.25538916233790954,False,0.4
