,name,score,normal_score,rank,prob,prob_flag,prob_sigma
708,宝丰能源,116757,0.5601571601525915,658,0.06502813402927032,False,0.4
709,四创电子,122815,0.6062848832339661,507,0.09568378961729812,False,0.4
710,贵绳股份,122882,0.6067950445820104,503,0.1914305600105538,False,0.4
711,马应龙,129304,0.6556943905094761,352,0.12298601967840846,False,0.4
712,文山电力,118041,0.5699339835986934,628,0.2257721572039321,False,0.4
713,贵广网络,116384,0.5573170081701959,674,0.4737972672558412,True,0.4
714,开滦股份,153338,0.8386976418362763,63,0.6567699584936463,True,0.4
715,九州通,69317,0.1989324683433462,1350,0.6054624737175365,True,0.4
716,招商证券,161694,0.9023231377207209,26,0.6864264030030129,True,0.4
717,唐山港,141079,0.7453533438411343,164,0.7999451342812824,True,0.4
718,大同煤业,148755,0.8038010827603536,108,0.8339890902701133,True,0.4
719,晋亿实业,124828,0.6216125667207285,453,0.3980256087086261,False,0.4
720,柳钢股份,126397,0.6335594794831381,413,0.6610966246571165,True,0.4
721,重庆钢铁,137614,0.7189696263639201,210,0.8362630158696358,True,0.4
722,大秦铁路,132015,0.6763368892340726,297,0.969932215131766,True,0.4
723,金陵饭店,118735,0.5752183414426144,611,0.704689404609672,True,0.4
724,连云港,127353,0.6408387966283665,393,0.6608339896009996,True,0.4
725,南京银行,129625,0.6581385963710015,343,0.6202214637852177,True,0.4
726,文峰股份,110805,0.5148365580099139,805,0.5089734604439731,True,0.4
727,宝泰隆,125717,0.6283817225179128,428,0.2790767226755556,False,0.4
728,隆基股份,94891,0.393661816326686,1107,0.5886026799064112,True,0.4
729,陕西黑猫,105840,0.4770313178152911,918,0.5682013520989175,True,0.4
730,节能风电,147957,0.7977248326746922,117,0.8001226426366284,True,0.4
731,宁波港,121928,0.5995309561337384,523,0.7303231391991247,True,0.4
732,山东出版,152139,0.8295680380108276,75,0.757183912417133,True,0.4
733,华钰矿业,108976,0.5009099146431536,847,0.03611990933781766,False,0.4
734,春秋航空,103351,0.458079204452871,967,0.7554228451092692,True,0.4
735,玉龙股份,67725,0.1868104255659364,1360,0.044523416671385936,False,0.4
736,一拖股份,69610,0.20116347244748,1348,0.3240158768222593,False,0.4
737,赛轮轮胎,119409,0.58035041231697,593,0.9497659341179367,True,0.4
738,中信建投,145032,0.7754528633757453,137,0.32103874690390377,False,0.4
739,中铝国际,132805,0.6823522245319079,284,0.1786402191927291,False,0.4
