,name,score,normal_score,rank,prob,prob_flag,prob_sigma
173,鸿博股份,15180,0.457126213592233,190,0.5114841189442824,True,0.4
174,日海智能,22716,0.7497864077669902,83,0.6306311085008778,True,0.4
175,平安银行,19443,0.6226796116504855,136,0.8826979740066837,True,0.4
176,易联众,19662,0.6311844660194175,133,0.6371143163570291,True,0.4
177,四川长虹,23361,0.7748349514563106,65,0.4757125878761667,True,0.4
178,*ST安通,3820,0.01596116504854369,243,0.7061054773115494,True,0.4
179,劲嘉股份,20835,0.6767378640776699,112,0.4437410110907086,True,0.4
180,广电运通,22741,0.750757281553398,82,0.2483543903321876,False,0.4
181,栖霞建设,19523,0.6257864077669902,135,0.4720548153867906,True,0.4
182,易见股份,24569,0.821747572815534,44,0.3914213249622636,False,0.4
183,金溢科技,16036,0.490368932038835,183,0.31613902113738995,False,0.4
184,华大基因,7404,0.1551456310679612,238,0.4124203507109119,True,0.4
185,金证股份,28910,0.9903300970873786,2,0.5214499026280484,True,0.4
186,远光软件,25771,0.8684271844660194,21,0.2839970649499061,False,0.4
187,美盈森,19743,0.6343300970873786,131,0.44571077340838666,True,0.4
188,用友网络,25182,0.8455533980582525,33,0.2086441957124046,False,0.4
189,达华智能,24032,0.8008932038834952,52,0.6925275541685145,True,0.4
190,惠程科技,18984,0.6048543689320388,144,0.8287093698698491,True,0.4
191,中远海科,24378,0.8143300970873787,49,0.3074558103989429,False,0.4
192,数字认证,21645,0.7081941747572815,98,0.05580007199308247,False,0.4
193,密尔克卫,10485,0.2747961165048544,229,0.04254891470200051,False,0.4
194,博思软件,14937,0.4476893203883495,193,0.08518298827887816,False,0.4
195,泰豪科技,23129,0.7658252427184467,70,0.5494244242554276,True,0.4
196,丽鹏股份,22754,0.75126213592233,81,0.26036319580900824,False,0.4
197,华英农业,12292,0.3449708737864078,212,0.09816065329732676,False,0.4
198,京蓝科技,10860,0.2893592233009709,224,0.9221974435933804,True,0.4
199,奥马电器,20080,0.6474174757281553,126,0.4553507869290368,True,0.4
200,*ST欧浦,3409,0.0,244,0.9047034192581652,True,0.4
201,环球印务,14382,0.4261359223300971,199,0.7212358332923108,True,0.4
202,吉宏股份,12779,0.3638834951456311,209,0.16579545987128996,False,0.4
203,万达信息,13974,0.4102912621359223,204,0.2385768467958136,False,0.4
204,航天信息,26899,0.9122330097087379,13,0.210251883180608,False,0.4
205,智度股份,24674,0.8258252427184466,42,0.43894805670212544,True,0.4
206,东华软件,25855,0.8716893203883496,20,0.31264343023312424,False,0.4
207,厚普股份,16867,0.5226407766990291,170,0.8116827044185562,True,0.4
208,中国软件,21075,0.6860582524271844,108,0.2425866518256695,False,0.4
209,东旭蓝天,18696,0.5936699029126213,150,0.7811015144104968,True,0.4
210,新湖中宝,26530,0.8979029126213592,16,0.8118738429434801,True,0.4
211,爱迪尔,7079,0.1425242718446602,239,0.6612704924802139,True,0.4
212,奥拓电子,23206,0.7688155339805826,68,0.5320553207936327,True,0.4
213,东方集团,12163,0.3399611650485437,214,0.08295519813786775,False,0.4
214,ST摩登,9035,0.2184854368932039,233,0.8360105974906982,True,0.4
215,卫士通,25951,0.8754174757281553,19,0.2416422017941671,False,0.4
216,南华期货,25633,0.8630679611650486,23,0.4151861812723295,True,0.4
217,恒久科技,20913,0.6797669902912621,110,0.5730725338106433,True,0.4
218,中嘉博创,14982,0.4494368932038835,191,0.3833848299202665,False,0.4
219,高伟达,21642,0.7080776699029127,99,0.481799016206994,True,0.4
220,富通鑫茂,18168,0.5731650485436893,155,0.5845572418597028,True,0.4
221,金奥博,17609,0.5514563106796116,159,0.600898592123577,True,0.4
222,鲁商发展,11435,0.3116893203883495,219,0.1669547202739945,False,0.4
223,宇信科技,16621,0.5130873786407767,172,0.19891657439695493,False,0.4
224,安诺其,22568,0.7440388349514563,85,0.7304890509893165,True,0.4
225,电魂网络,11809,0.3262135922330097,217,0.14641250098589273,False,0.4
226,北大荒,6037,0.1020582524271845,241,0.2616526495335482,False,0.4
227,光环新网,24384,0.8145631067961165,47,0.1607454797845658,False,0.4
228,贵阳银行,22953,0.7589902912621359,77,0.8817045614642796,True,0.4
229,传化智联,19692,0.6323495145631068,132,0.6178839560929102,True,0.4
230,*ST高升,5169,0.0683495145631068,242,0.4765371241028306,True,0.4
231,国网信通,10909,0.2912621359223301,223,0.2084546477310468,False,0.4
232,中装建设,10665,0.2817864077669903,227,0.3542796108965449,False,0.4
233,创业慧康,23355,0.7746019417475728,66,0.4554444607631911,True,0.4
234,卫宁健康,23042,0.7624466019417476,71,0.4605307461586007,True,0.4
235,爱康科技,9101,0.2210485436893204,232,0.7997147587774085,True,0.4
236,紫鑫药业,13040,0.3740194174757281,207,0.5897303781720841,True,0.4
237,*ST群兴,10857,0.2892427184466019,225,0.8682386567902521,True,0.4
238,*ST天夏,12875,0.3676116504854369,208,0.5850205010212489,True,0.4
239,安妮股份,20704,0.6716504854368932,116,0.024272307488911068,False,0.4
240,三力士,20790,0.6749902912621359,115,0.570601487223479,True,0.4
241,神州信息,25730,0.8668349514563107,22,0.0328019701862299,False,0.4
242,中南建设,8387,0.1933203883495146,235,0.7235157676273397,True,0.4
243,四方精创,23791,0.7915339805825242,59,0.032525595776887815,False,0.4
